%  .   ./extracted_timings-e01.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  74.5267566 ,  70.857434 ,  80.284703 ,  2.80496345074661 
% PVSPY_VIZ_TIMINGS ,  13.0763385 ,  12.456985 ,  14.021666 ,  0.316052105424461 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.013868,12.982522
20,70.857434,12.944814
30,70.997328,13.294305
40,70.87409,13.277641
50,70.923933,13.41411
60,71.080241,12.735555
70,72.950863,13.210229
80,71.850381,12.899532
90,70.984619,13.12082
100,71.107922,13.311344
110,71.103377,13.086177
120,71.207485,12.852714
130,71.099203,13.450513
140,71.210948,12.790103
150,71.499041,13.217717
160,72.096533,13.728959
170,71.882192,12.879721
180,72.257729,12.90233
190,72.377946,12.725661
200,73.367798,13.422069
210,74.172335,13.09389
220,74.254629,13.050827
230,74.067126,13.190676
240,74.336665,13.537389
250,74.954516,13.198293
260,75.728726,12.848817
270,76.430629,12.773335
280,75.522529,13.361798
290,75.78405,13.186109
300,77.568023,14.021666
310,76.259994,13.300293
320,76.720097,13.101793
330,76.964288,12.472448
340,76.71149,12.702028
350,76.233685,13.578405
360,77.030847,13.393294
370,76.283449,12.968872
380,75.727044,12.893323
390,75.420731,13.215082
400,75.95026,12.656411
410,75.96287,13.067051
420,76.123657,12.975605
430,75.720258,13.144855
440,77.158027,12.456985
450,77.648496,12.723791
460,77.90753,12.524276
470,78.842018,13.187879
480,79.929596,12.877722
490,79.896631,12.961827
500,80.284703,13.105349
