%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e750488.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.29259312 ,  20.342434 ,  29.639039 ,  2.69420817901532 
% PVSPY_VIZ_TIMINGS ,  1.50841698 ,  1.402885 ,  1.831366 ,  0.117980498226162 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.50274,1.610141
20,20.446657,1.581978
30,20.486013,1.577509
40,20.874497,1.831366
50,20.342434,1.807932
60,20.446306,1.582136
70,21.757687,1.548218
80,20.788238,1.459243
90,20.383823,1.485707
100,20.657259,1.473145
110,20.553529,1.464998
120,20.660806,1.459158
130,21.099165,1.461606
140,21.502156,1.498394
150,21.01342,1.471836
160,21.40663,1.438686
170,22.243899,1.449295
180,22.010964,1.453401
190,21.877942,1.450077
200,22.379463,1.436434
210,22.370358,1.415433
220,22.583184,1.427389
230,22.928802,1.429998
240,23.255237,1.419564
250,23.177333,1.412487
260,23.223219,1.45661
270,23.605589,1.43502
280,23.033514,1.416776
290,23.105988,1.441242
300,23.930127,1.462337
310,23.339126,1.444053
320,23.569222,1.436351
330,23.563832,1.456668
340,23.530099,1.451903
350,23.406448,1.429674
360,24.225828,1.423895
370,23.703102,1.414653
380,23.610861,1.421331
390,23.398189,1.55114
400,23.793548,1.402885
410,23.819022,1.43006
420,24.09682,1.439146
430,23.720462,1.421688
440,28.476564,1.821782
450,28.741319,1.784741
460,28.656216,1.721206
470,29.639039,1.72373
480,29.556187,1.624723
490,29.523218,1.575443
500,29.613575,1.587661
