%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e08.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  90.1384072 ,  87.669162 ,  96.633829 ,  2.34065559287711 
% PVSPY_VIZ_TIMINGS ,  8.18635298 ,  7.939833 ,  8.390584 ,  0.108835241458857 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,88.015551,8.222855
20,87.812875,8.108003
30,87.872033,8.256602
40,87.679806,8.234427
50,87.686767,8.148061
60,87.830869,8.167582
70,87.713428,8.252675
80,87.669162,8.163832
90,87.828014,8.246616
100,87.67125,8.235358
110,87.783644,8.343637
120,87.917277,8.390584
130,87.783554,8.212576
140,91.234282,8.218303
150,89.337976,8.300042
160,88.496604,8.246243
170,88.46635,8.305703
180,88.645417,8.231454
190,88.509333,8.318924
200,88.540185,8.144772
210,89.457,8.334895
220,88.511192,8.306102
230,88.458852,8.227988
240,89.372901,8.22243
250,89.392756,8.241008
260,89.552576,8.037267
270,89.401501,8.20791
280,89.383836,8.074041
290,90.283292,8.286876
300,90.173964,8.012582
310,90.806453,8.219732
320,90.843917,7.939833
330,91.832052,8.204743
340,90.364848,8.002955
350,91.032699,8.21554
360,91.116148,7.976462
370,90.558515,8.295554
380,91.478942,8.062331
390,92.110965,8.27402
400,92.41054,8.134242
410,92.2756,8.244269
420,91.130522,8.065385
430,90.656643,8.362259
440,92.357609,8.108845
450,93.517919,8.11244
460,94.248722,8.054167
470,96.625429,8.136746
480,96.633829,7.971063
490,94.182865,8.105039
500,94.253896,8.132676
