%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  90.13090302 ,  87.637865 ,  96.474037 ,  2.26319327675245 
% PVSPY_VIZ_TIMINGS ,  11.63593288 ,  11.35875 ,  12.078633 ,  0.154274592840783 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,88.073276,11.605572
20,87.803874,11.706335
30,87.799638,11.425983
40,87.677853,11.885252
50,87.717471,11.780244
60,87.834665,11.771385
70,87.681048,11.788929
80,87.685163,11.623268
90,87.803972,11.808356
100,87.711956,12.078633
110,87.637865,11.541063
120,87.841804,11.795125
130,87.721654,11.557009
140,91.245564,11.681149
150,89.573989,11.671441
160,88.718507,11.744454
170,88.673448,11.948531
180,88.847378,11.733272
190,88.754243,11.398503
200,88.640819,11.582331
210,88.894772,11.730603
220,88.671487,11.80589
230,88.713323,11.523436
240,89.559385,11.631156
250,89.6218,11.59447
260,89.712732,11.748641
270,89.451755,11.51633
280,89.587982,11.613873
290,90.455948,11.546205
300,90.255174,11.42722
310,90.942984,11.435952
320,90.991871,11.517018
330,91.854633,11.614973
340,90.391074,11.565567
350,91.128866,11.863663
360,91.108444,11.389099
370,90.536122,11.667383
380,91.430928,11.3844
390,92.010824,11.701278
400,91.088766,11.35875
410,92.319347,11.791157
420,91.147579,11.606952
430,90.532802,11.622863
440,92.352013,11.514471
450,93.378924,11.517258
460,94.113891,11.726419
470,96.446834,11.531207
480,96.474037,11.649495
490,93.92675,11.50784
500,93.999917,11.56624
