%  ./pipe-7-16384   ./pipe-7-16384/extracted_timings-e657056.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  40.2690222 ,  37.154349 ,  48.701433 ,  3.26899475406584 
% PVSPY_VIZ_TIMINGS ,  14.9293957 ,  14.590861 ,  16.104734 ,  0.358695229502778 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.430974,14.756523
20,37.493843,14.770198
30,38.075424,14.898457
40,41.216132,15.000861
50,39.296332,14.837174
60,38.549152,14.772131
70,37.978116,14.7474
80,38.576899,14.694478
90,38.856012,14.882223
100,38.180387,14.770114
110,38.34107,14.823489
120,38.621067,14.668802
130,38.132714,14.723365
140,38.719523,14.782783
150,38.620144,14.756545
160,38.121315,14.756377
170,42.187319,14.84482
180,38.799673,14.776717
190,37.216123,14.735873
200,37.154349,14.687358
210,37.325718,14.821604
220,38.559769,14.590861
230,45.295654,14.922513
240,37.904493,14.709141
250,37.609978,14.622789
260,37.51417,14.614106
270,38.059983,14.71696
280,37.688643,14.683823
290,37.667646,14.593343
300,38.125549,14.684202
310,37.888411,14.812416
320,37.873678,14.729556
330,38.27425,14.749136
340,37.854245,14.685137
350,37.813062,14.723306
360,40.831429,14.626422
370,40.556873,16.02111
380,42.973281,16.104734
390,43.641964,15.059394
400,43.488676,14.960926
410,47.924079,15.343533
420,44.534004,15.067631
430,42.668324,15.018527
440,44.059743,15.89718
450,48.701433,15.199331
460,46.079657,15.23812
470,45.14122,15.421807
480,44.599679,15.541841
490,45.803264,15.184685
500,45.425667,15.439963
