%  ./pipe-7-16384   ./pipe-7-16384/extracted_timings-e653664.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  39.8545442 ,  37.528944 ,  46.977095 ,  2.89190411015567 
% PVSPY_VIZ_TIMINGS ,  14.88698248 ,  14.610588 ,  16.214344 ,  0.389494792450385 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.575714,14.851838
20,37.558832,14.725388
30,38.237881,14.739079
40,37.937765,14.709153
50,38.417308,14.741775
60,39.111464,14.661217
70,37.855134,14.631437
80,38.119776,14.708292
90,38.28018,14.66809
100,38.097339,14.681748
110,38.17974,14.734176
120,38.560252,14.622862
130,38.220871,14.688706
140,38.852751,14.650223
150,38.151426,14.680197
160,37.974328,14.65001
170,39.866975,14.737861
180,38.65833,14.69144
190,37.528944,14.675214
200,37.800552,14.855774
210,37.978558,14.781585
220,38.975148,14.610588
230,39.456282,14.723065
240,38.009233,14.624928
250,37.639443,14.613156
260,37.589391,14.648981
270,37.816088,14.622507
280,37.731627,14.654416
290,37.746815,14.705317
300,37.977977,14.694375
310,37.946162,14.668578
320,37.928661,14.792931
330,37.968801,14.718698
340,38.192051,14.761547
350,37.871449,14.615929
360,37.970505,14.723468
370,41.157536,16.203453
380,43.16699,16.214344
390,43.81459,15.158815
400,43.437932,15.208687
410,45.549855,14.831878
420,43.139211,14.999313
430,42.282579,14.95432
440,44.121712,15.982474
450,46.977095,15.148679
460,45.67971,15.138379
470,44.474572,15.376673
480,44.322018,15.560212
490,45.809163,15.209928
500,45.010494,15.29742
