%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e657055.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  67.24246282 ,  63.702041 ,  77.061791 ,  4.26987761502276 
% PVSPY_VIZ_TIMINGS ,  18.79351732 ,  17.915906 ,  20.293883 ,  0.416133414366135 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,63.702041,18.621697
20,63.982621,18.599103
30,64.667315,18.545461
40,64.216798,18.560669
50,64.382183,18.593928
60,65.373619,18.611956
70,64.087373,18.739921
80,64.090689,18.692767
90,65.636302,18.854568
100,64.449679,18.601246
110,64.567012,18.611003
120,64.682973,18.632492
130,64.458587,18.593547
140,65.049525,18.672771
150,64.52188,18.660858
160,64.312248,18.744021
170,67.670307,18.713955
180,65.617834,18.718803
190,64.162769,18.84216
200,63.860761,18.753672
210,66.31085,18.734074
220,65.958323,18.361521
230,66.456166,18.504197
240,64.088016,18.500038
250,64.289905,18.500597
260,64.121878,18.529144
270,64.433754,18.516304
280,64.325532,18.547604
290,64.785119,18.571999
300,64.475027,18.624582
310,64.550876,18.535156
320,64.704231,18.668476
330,66.288314,18.591915
340,65.33084,18.469542
350,64.940067,18.652608
360,65.089304,18.597877
370,65.73746,18.560978
380,68.999683,19.115149
390,72.80461,19.079127
400,73.968547,19.338621
410,74.525119,19.8501
420,73.03507,19.84179
430,71.931142,20.293883
440,75.66801,17.915906
450,77.061791,19.305285
460,74.296364,19.294714
470,74.914785,19.330933
480,76.154485,19.129258
490,74.497293,19.050956
500,74.888064,19.298934
