%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e653663.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  67.48212928 ,  64.075481 ,  77.571879 ,  4.31102934714108 
% PVSPY_VIZ_TIMINGS ,  18.78621386 ,  17.881178 ,  19.908111 ,  0.396802439533318 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,64.075481,18.624608
20,64.282401,18.543389
30,64.762432,18.561952
40,64.562267,18.586083
50,65.11668,18.531186
60,65.522653,18.647936
70,64.385865,18.657797
80,64.686243,18.62138
90,64.764967,18.720745
100,64.555307,18.607589
110,64.584609,18.578301
120,64.855954,18.682245
130,65.008841,18.641767
140,65.290931,18.651707
150,64.848163,18.617617
160,65.174171,18.648577
170,67.322371,19.038751
180,65.804864,18.768004
190,64.301935,18.719286
200,64.4276,18.782169
210,64.604108,18.80114
220,66.748629,18.52043
230,66.579053,18.624177
240,64.387178,18.62006
250,64.343003,18.511833
260,64.419953,18.545082
270,65.294048,18.518303
280,64.624039,18.568106
290,64.833277,18.421123
300,65.268581,18.566572
310,64.875115,18.543046
320,65.061016,18.543992
330,65.426621,18.522285
340,65.181663,18.552312
350,65.196151,18.574278
360,65.44155,18.598804
370,66.021894,18.583484
380,69.44974,18.985574
390,73.574895,19.162036
400,74.725392,19.469889
410,75.143016,19.887376
420,73.346806,19.814043
430,72.447866,19.908111
440,74.761127,17.881178
450,77.571879,19.218026
460,74.732375,19.26929
470,75.313185,19.324916
480,76.338394,19.089642
490,74.873126,19.056724
500,75.189049,19.397772
