%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e739783.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.19724842 ,  20.263991 ,  29.690228 ,  2.65529772125437 
% PVSPY_VIZ_TIMINGS ,  1.93572816 ,  1.807587 ,  3.111753 ,  0.205039092242049 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.307521,1.954307
20,20.263991,1.934439
30,20.285485,1.935566
40,20.952459,2.26072
50,20.356291,2.232923
60,20.442167,2.023097
70,21.273396,1.990387
80,20.705993,1.866942
90,20.307451,1.874736
100,20.956355,1.885092
110,21.509048,1.87448
120,20.703643,1.867013
130,20.766902,1.859695
140,20.753625,1.873364
150,20.9318,1.911174
160,21.372069,1.856603
170,21.344399,1.864763
180,21.619276,1.887655
190,21.671533,1.86636
200,22.112721,1.88061
210,22.239913,1.842918
220,22.43931,1.842593
230,22.963458,1.83537
240,23.49364,1.832775
250,22.807392,1.843384
260,22.97794,1.83012
270,24.028768,1.841938
280,22.83595,1.829914
290,22.936578,1.827144
300,24.442543,1.842106
310,23.171511,1.82134
320,23.349705,1.935565
330,23.509318,1.82109
340,23.384978,1.822997
350,23.503034,1.874734
360,24.327586,1.821677
370,23.606427,1.836774
380,23.365109,1.829066
390,23.329905,3.111753
400,24.548214,1.825708
410,24.489459,1.820122
420,23.789233,1.807587
430,23.627937,1.823922
440,28.524016,2.181009
450,28.166082,2.171629
460,28.060982,2.122554
470,29.690228,2.106906
480,29.229884,2.013833
490,29.196785,1.969727
500,29.190411,2.000227
