%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e743629.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.303847 ,  20.384175 ,  29.615162 ,  2.62034316970931 
% PVSPY_VIZ_TIMINGS ,  1.9527161 ,  1.827409 ,  2.349003 ,  0.120325113022034 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.426643,2.050116
20,20.386902,2.012824
30,20.515624,1.969427
40,20.384175,2.349003
50,20.48143,2.317959
60,20.641854,2.024886
70,21.412519,1.96129
80,20.799152,1.942484
90,20.525939,1.950683
100,21.207771,1.93862
110,20.631558,1.941736
120,20.752138,1.916159
130,21.599345,1.935586
140,20.769563,1.943891
150,21.059937,1.912809
160,21.560637,1.902821
170,21.514517,1.931836
180,21.885382,1.891671
190,22.330878,2.011307
200,22.422141,1.890901
210,22.470239,1.858329
220,22.782895,1.898073
230,22.948828,1.854813
240,23.289435,1.847059
250,23.991533,1.874464
260,23.254991,1.870048
270,23.582861,1.858257
280,23.147629,1.866774
290,23.140664,1.847808
300,23.944055,1.880006
310,23.477259,1.827409
320,23.601251,1.841547
330,23.707532,1.909506
340,23.596031,1.912201
350,23.387357,1.895948
360,23.989981,1.870929
370,24.037951,1.85929
380,23.553757,1.876909
390,23.472958,1.855789
400,23.701978,1.896844
410,23.806374,1.904707
420,24.28177,1.850781
430,24.199642,1.880549
440,28.469747,2.211797
450,28.486508,2.177103
460,29.085593,2.151672
470,28.792156,2.138983
480,29.066922,2.053475
490,29.001186,1.996458
500,29.615162,2.072268
