%  ./pipe-5-00512   ./pipe-5-00512/extracted_timings-e727034.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.30525574 ,  20.405923 ,  29.82899 ,  2.6182386438412 
% PVSPY_VIZ_TIMINGS ,  2.10510306 ,  1.808367 ,  5.4176 ,  0.621420722281674 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.413275,1.988023
20,20.405923,1.943068
30,20.447683,1.925429
40,20.481104,2.779384
50,20.660934,2.24651
60,20.599169,2.053022
70,21.384049,1.977335
80,21.812278,1.889057
90,20.485702,4.149723
100,20.712639,1.925285
110,21.647437,5.4176
120,20.805124,1.980426
130,21.301277,2.724759
140,21.464549,2.019422
150,21.098243,1.895389
160,21.421961,1.92854
170,21.484541,1.88205
180,21.763773,1.958869
190,21.983859,2.037871
200,22.434899,1.996472
210,22.491965,1.85166
220,22.730311,3.142777
230,22.981957,1.874719
240,23.212775,1.894395
250,23.151266,1.87612
260,23.207469,1.874834
270,23.588278,1.883884
280,23.020652,1.854173
290,23.138461,1.898573
300,23.917835,1.890349
310,23.344563,1.845602
320,24.165783,1.808367
330,23.601143,1.831132
340,23.559784,1.808409
350,23.410175,1.844525
360,24.006132,1.83247
370,23.700078,1.831102
380,23.420853,1.857163
390,23.456196,1.823873
400,23.661218,1.83306
410,23.818096,1.845474
420,23.931011,1.852648
430,23.710822,1.826967
440,28.565604,2.193464
450,29.82899,2.210157
460,28.467761,2.116973
470,28.92323,2.121736
480,29.137947,2.031246
490,29.148053,1.984994
500,29.15596,1.996073
