%  amr-file-hpctoolkit/pipe-5-00512   amr-file-hpctoolkit/pipe-5-00512/extracted_timings-e718945.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.35662368 ,  20.794168 ,  29.009047 ,  2.41676733066754 
% PVSPY_VIZ_TIMINGS ,  5.864e-05 ,  5.4e-05 ,  6.5e-05 ,  2.49701863045039e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,21.198233,5.8e-05
20,21.244348,5.6e-05
30,20.895502,5.6e-05
40,20.794168,6.1e-05
50,20.927695,6.3e-05
60,21.085966,6.2e-05
70,21.83754,5.6e-05
80,21.161496,6.1e-05
90,20.956473,5.8e-05
100,20.922562,5.8e-05
110,21.109971,5.8e-05
120,21.065229,6e-05
130,21.702405,6e-05
140,20.963254,5.9e-05
150,21.676012,5.8e-05
160,21.620761,5.4e-05
170,22.308199,5.8e-05
180,21.893544,5.8e-05
190,21.877754,6.1e-05
200,22.445204,6e-05
210,22.620614,5.9e-05
220,22.58171,5.8e-05
230,23.093488,5.7e-05
240,23.007811,5.7e-05
250,23.051929,5.7e-05
260,23.092496,5.7e-05
270,23.457623,5.9e-05
280,22.998924,5.6e-05
290,23.117624,6e-05
300,23.939111,6.2e-05
310,23.457276,5.5e-05
320,23.556136,5.4e-05
330,24.514805,5.9e-05
340,23.628847,6.5e-05
350,23.277114,6e-05
360,24.052242,5.9e-05
370,23.690502,6.3e-05
380,23.57048,5.6e-05
390,23.474484,6.2e-05
400,23.585731,5.7e-05
410,23.860954,5.4e-05
420,24.019648,6.1e-05
430,23.821104,6e-05
440,28.023664,5.6e-05
450,28.958938,6.2e-05
460,28.061972,5.8e-05
470,28.709085,5.9e-05
480,28.993674,5.7e-05
490,28.917835,5.7e-05
500,29.009047,6.1e-05
