Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.8735897E11 , 357358.8752746582 , 9326.0 , 1288190.0
MPI_Allgather , 8.45339E11 , 1.2898849487304688E7 , 9556470.0 , 1.56299E7
MPI_Allgatherv , 4.31935E12 , 6.5908050537109375E7 , 5.82128E7 , 8.89304E7
MPI_Barrier , 3.795066556E13 , 1.4123931721012767E7 , 9221.0 , 2.48543E8
MPI_Barrier , 6.65464537E13 , 1.2692728748321533E8 , 323061.0 , 8.29403E8
MPI_Bcast , 1.0592039E11 , 323243.3776855469 , 8012.0 , 5.33784E7
MPI_Bcast , 4.54289E12 , 6.931900024414062E7 , 9601.0 , 2.24523E8
MPI_Bcast , 2.95169E10 , 450392.15087890625 , 154692.0 , 618259.0
MPI_Comm_free , 5.7203E9 , 87284.85107421875 , 11969.0 , 1797420.0
MPI_Finalize , 4.06605E10 , 620429.9926757812 , 215441.0 , 883837.0
MPI_Recv , 8.26115E9 , 126055.14526367188 , 10339.0 , 2106880.0
MPI_Recv , 4.38767494E12 , 2575023.3224722054 , 8053.0 , 8.60872E7
MPI_Reduce_scatter , 1.9883493E12 , 6067960.510253906 , 345336.0 , 1.41733E7
MPI_Send , 1.782771723E13 , 6800734.41696167 , 8472.0 , 2.00198E8
amrini_ , 1.13297E13 , 1.7287750244140625E8 , 1.72836E8 , 1.72909E8
cth , 5.19341E14 , 7.9245147705078125E9 , 7.91876E9 , 8.00082E9
initvtkCoProcessorPython , 6.07768E10 , 927380.37109375 , 6791890.0 , 1.57475E8
pvspy_fil , 1.74704E14 , 2.665771484375E9 , 2.4568E9 , 2.79817E9
pvspy_scx , 2.0406772E11 , 389228.28674316406 , 8759.0 , 2.9276E8
pvspy_smf , 9.94254E10 , 758555.6030273438 , 5.06032E7 , 2.96319E8
pvspy_smx , 5.875189E11 , 1494137.8275553386 , 8331.0 , 2.96144E8
pvspy_stb , 2.61902E12 , 3.996307373046875E7 , 8796.0 , 2.99611E8
pvspy_stm , 1.1285E11 , 1721954.345703125 , 5.53151E7 , 2.97388E8
pvspy_viz , 2.33056E14 , 3.55615234375E9 , 3.53321E9 , 3.56736E9
pvspy_vizcheck , 1.3006E10 , 198455.810546875 , 35957.0 , 505419.0
real_initvtkCoProcessorPython(char const *) , 6.07768E10 , 927380.37109375 , 6791890.0 , 1.57475E8
vtkAMRDualGridHelper::AddBlock(int, vtkImageData *) , 3.21178E11 , 4900787.353515625 , 11983.0 , 3.99583E7
vtkAMRDualGridHelper::AssignBlockSharedRegions(vtkAMRDualGridHelperBlock *, int, int, int, int) , 9.27169E13 , 1.4147476196289062E9 , 1.40786E9 , 1.42925E9
vtkAMRDualGridHelper::AssignSharedRegions(void) , 1.26798E14 , 1.934783935546875E9 , 1.93418E9 , 1.93528E9
vtkAMRDualGridHelper::ClaimBlockSharedRegion(vtkAMRDualGridHelperBlock *, int, int, int, int, int, int) , 8.78662E13 , 1.3407318115234375E9 , 1.33392E9 , 1.35665E9
vtkAMRDualGridHelper::DegenerateRegionMessageSize(vtkIdTypeArray *, vtkIdTypeArray *) , 6.27387E11 , 9573165.893554688 , 8956400.0 , 1.04834E7
vtkAMRDualGridHelper::FinishDegenerateRegionsCommMPIAsynchronous(bool, vtkAMRDualGridHelperCommRequestList &, vtkAMRDualGridHelperCommRequestList &) , 1.03953E11 , 1586196.8994140625 , 11546.0 , 3.05614E7
vtkAMRDualGridHelper::GetBlock(int, int) , 1.37264E11 , 2094482.421875 , 1433280.0 , 8040890.0
vtkAMRDualGridHelper::Initialize(vtkHierarchicalBoxDataSet *, char const *) , 2.22725E14 , 3.3985137939453125E9 , 3.30406E9 , 3.41147E9
vtkAMRDualGridHelper::ProcessRegionRemoteCopyQueueMPIAsynchronous(bool) , 8.96291E12 , 1.3676315307617188E8 , 2.92286E7 , 1.3727E8
vtkAMRDualGridHelper::ShareBlocks(void) , 8.38335E13 , 1.2791976928710938E9 , 1.24624E9 , 1.28644E9
vtkAMRDualGridHelper::__dt(void) , 8.67355E12 , 1.3234786987304688E8 , 1.29366E8 , 1.43432E8
vtkAMRDualGridHelperAddBackGhostValues(vtkDataArray *, int *, int *, int *, int *) , 1.62831E10 , 248460.38818359375 , 11986.0 , 6375340.0
vtkAMRDualGridHelperBlock::AddBackGhostLevels(int *) , 1.72154E10 , 262686.1572265625 , 8053.0 , 6705850.0
vtkAMRDualGridHelperCommRequestList::WaitAny(void) , 6.46813E10 , 986958.3129882812 , 11852.0 , 2.46336E7
vtkAMRDualGridHelperLevel::AddGridBlock(int, int, int, vtkImageData *) , 3.01014E11 , 4593109.130859375 , 11205.0 , 3.98866E7
vtkAMRDualGridHelperLevel::__dt(void) , 8.65599E12 , 1.3207992553710938E8 , 1.2908E8 , 1.43252E8
vtkCPProcessor::CoProcess(vtkCPDataDescription *) , 2.33013E14 , 3.5554962158203125E9 , 3.53256E9 , 3.5671E9
vtkCPPythonScriptPipeline::CoProcess(vtkCPDataDescription *) , 2.33013E14 , 3.5554962158203125E9 , 3.53256E9 , 3.5671E9
vtkCTHSource::FillInputData(vtkCPInputDataDescription *) , 4.18696E10 , 638879.39453125 , 144005.0 , 791579.0
