%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e670538.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  13.00089462 ,  11.485928 ,  14.970601 ,  0.944341780906764 
% PVSPY_VIZ_TIMINGS ,  8.39731618 ,  8.28272 ,  8.545186 ,  0.0638984640075016 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,11.821827,8.460401
20,11.54243,8.520832
30,11.575358,8.486265
40,11.485928,8.534433
50,11.570499,8.452787
60,11.733648,8.415422
70,12.329884,8.47907
80,12.038793,8.545186
90,11.646818,8.460019
100,11.755266,8.368615
110,11.697583,8.308731
120,11.939537,8.412954
130,11.75012,8.388297
140,11.822421,8.438573
150,11.974301,8.349436
160,12.221719,8.352399
170,12.204944,8.47165
180,12.439022,8.449132
190,13.600621,8.367177
200,12.709879,8.399858
210,13.013141,8.456424
220,12.993268,8.413398
230,12.947608,8.420399
240,13.081629,8.414325
250,13.116054,8.337831
260,13.474893,8.308166
270,13.731689,8.313443
280,13.37337,8.304156
290,13.426352,8.350144
300,13.916418,8.310946
310,13.606612,8.376392
320,13.850086,8.353647
330,14.169508,8.41668
340,13.826132,8.28272
350,13.684051,8.336804
360,14.168441,8.43527
370,13.858475,8.397726
380,13.593209,8.329982
390,13.496469,8.347037
400,13.713401,8.448525
410,13.586943,8.283552
420,13.717143,8.390924
430,13.794094,8.397778
440,13.880748,8.43466
450,13.678791,8.348352
460,13.550833,8.348804
470,13.838514,8.445703
480,14.111206,8.410264
490,14.014454,8.381943
500,14.970601,8.408577
