%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e670537.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.951084 ,  11.468278 ,  14.456525 ,  0.919477605951913 
% PVSPY_VIZ_TIMINGS ,  8.41745386 ,  8.299584 ,  8.599697 ,  0.0657877735210544 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,11.807265,8.474989
20,11.505785,8.448667
30,11.542192,8.48287
40,11.468278,8.558235
50,11.536613,8.565975
60,11.785207,8.553131
70,12.302397,8.431852
80,11.836326,8.599697
90,11.585133,8.410006
100,12.065542,8.384507
110,11.696046,8.419722
120,11.796667,8.369064
130,11.743852,8.399897
140,11.794287,8.430194
150,11.951251,8.367126
160,12.207575,8.310525
170,12.290596,8.412997
180,12.489082,8.412646
190,12.503313,8.389099
200,12.724059,8.314573
210,13.095981,8.461511
220,12.962475,8.357201
230,12.893909,8.416866
240,13.040465,8.328846
250,13.084257,8.334482
260,13.357536,8.382692
270,13.702262,8.444447
280,13.35905,8.431058
290,13.378413,8.417858
300,13.918611,8.385694
310,13.648788,8.406359
320,13.802394,8.451541
330,14.033908,8.515809
340,13.800237,8.392159
350,13.652064,8.435779
360,14.067591,8.411015
370,13.810591,8.364489
380,14.456525,8.349139
390,13.431909,8.411586
400,13.535881,8.426481
410,13.574826,8.317668
420,13.698983,8.46615
430,13.508283,8.405815
440,13.865306,8.367623
450,13.695978,8.42098
460,13.493555,8.457527
470,13.804302,8.433292
480,14.17717,8.479516
490,14.021489,8.299584
500,14.049995,8.363754
