Function  , sum  , mean  , min  , max  
MPI_Allgather , 2.643231E7 , 27533.65625 , 8998.0 , 119898.0
MPI_Allgather , 1.0006E9 , 2084583.3333333333 , 2145560.0 , 2162150.0
MPI_Allreduce , 8803390.0 , 18340.395833333332 , 9982.0 , 35985.0
MPI_Allreduce , 6.25353E7 , 65140.9375 , 10861.0 , 190805.0
MPI_Allreduce , 7837640.0 , 16328.416666666666 , 10930.0 , 47914.0
MPI_Allreduce , 2.633816E7 , 27435.583333333332 , 9199.0 , 95509.0
MPI_Allreduce , 8340970.0 , 17377.020833333332 , 8948.0 , 59959.0
MPI_Allreduce , 3.39999E7 , 35416.5625 , 10960.0 , 105485.0
MPI_Barrier , 1.27368E7 , 26535.0 , 8333.0 , 60566.0
MPI_Barrier , 1.95232E7 , 40673.333333333336 , 23982.0 , 47992.0
MPI_Barrier , 4.40874E7 , 91848.75 , 11994.0 , 179915.0
MPI_Barrier , 1.82465E9 , 3801354.1666666665 , 11993.0 , 9185770.0
MPI_Barrier , 7100520.0 , 14792.75 , 11983.0 , 59983.0
MPI_Barrier , 2.75029E9 , 5729770.833333333 , 721173.0 , 1.06478E7
MPI_Barrier , 1.61121E10 , 3.3566875E7 , 5147060.0 , 1.29476E8
MPI_Barrier , 4.42907E9 , 9227229.166666666 , 141708.0 , 9555330.0
MPI_Barrier , 2.37948E7 , 49572.5 , 47954.0 , 59978.0
MPI_Bcast , 7.03547E8 , 1465722.9166666667 , 11979.0 , 9881520.0
MPI_Bcast , 2.19036E7 , 45632.5 , 22814.0 , 67467.0
MPI_Comm_split , 2.164309E7 , 22544.885416666668 , 8795.0 , 82879.0
MPI_Isend , 2.24685E7 , 23404.6875 , 11903.0 , 120019.0
MPI_Recv , 1.320116476E10 , 539263.2663398692 , 8515.0 , 3.14311E7
MPI_Send , 8.271776088E10 , 3829525.966666667 , 9711.0 , 3.30707E7
MPI_Type_struct , 1.17654E7 , 24511.25 , 11910.0 , 107665.0
amrini_ , 5.87869E10 , 1.2247270833333333E8 , 1.22455E8 , 1.22495E8
cth , 7.04536E11 , 1.4677833333333333E9 , 1.42886E9 , 1.56347E9
pvspy_fil , 1.9137E7 , 39868.75 , 8023.0 , 84275.0
pvspy_fin , 4.45286E9 , 9276791.666666666 , 141708.0 , 9603310.0
pvspy_scf , 1.95472E7 , 40723.333333333336 , 23982.0 , 47992.0
pvspy_stm , 1.00772E9 , 2099416.6666666665 , 2166290.0 , 2182290.0
pvspy_viz , 2.19815E10 , 4.5794791666666664E7 , 1.90096E7 , 1.35406E8
pvspy_viz_sync_data , 1.66444E10 , 3.4675833333333336E7 , 6231350.0 , 1.30568E8
pvspy_viz_sync_metadata , 2.76347E9 , 5757229.166666667 , 749385.0 , 1.06556E7
pvspy_viz_wait , 1.82488E9 , 3801833.3333333335 , 11993.0 , 9185770.0
