%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e670573.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.7747859 ,  37.536042 ,  48.742454 ,  3.8451262462942 
% PVSPY_VIZ_TIMINGS ,  2.49070308 ,  2.171903 ,  4.793604 ,  0.469622864600115 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,39.297839,2.319979
20,37.537317,3.198232
30,37.594741,2.252956
40,37.550536,2.24025
50,37.536042,2.230134
60,37.685919,2.209513
70,38.843181,2.207627
80,38.22397,2.200135
90,37.721359,2.195065
100,38.37957,2.188146
110,37.902273,2.219942
120,37.974265,2.191969
130,37.932614,2.184788
140,39.024841,2.201655
150,38.378304,4.793604
160,38.951324,2.171903
170,38.90443,2.181938
180,39.392829,2.266103
190,39.650344,2.18777
200,42.963925,2.453084
210,45.540724,2.345761
220,44.551144,2.322513
230,44.216755,2.334222
240,44.602885,2.310865
250,45.006951,3.29715
260,45.406001,2.341163
270,45.580535,2.32087
280,44.588288,2.34514
290,44.820358,2.326342
300,45.883476,2.34839
310,44.340047,2.347891
320,45.059765,2.369404
330,44.925181,2.406754
340,44.068665,2.382473
350,43.822475,2.355491
360,44.221034,2.359762
370,43.467239,2.337767
380,43.000155,2.340744
390,42.787711,2.343138
400,43.055024,2.312412
410,44.42515,3.098192
420,48.379389,2.91325
430,47.237351,2.909512
440,48.211399,3.717268
450,47.784211,2.92462
460,47.793408,2.832434
470,48.37926,2.768735
480,48.703808,2.545669
490,48.692829,2.463786
500,48.742454,2.418643
