%  amr_in-situ-hpctoolkit/pipe-5-00256   amr_in-situ-hpctoolkit/pipe-5-00256/extracted_timings-e692646.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.69476668 ,  37.421672 ,  48.778026 ,  3.81082682004735 
% PVSPY_VIZ_TIMINGS ,  2.83132084 ,  2.168917 ,  16.462722 ,  2.30686914031249 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.421672,2.322593
20,37.518093,2.291899
30,37.525711,10.742293
40,37.473129,2.207823
50,37.5114,2.219735
60,37.643336,2.200848
70,38.86428,2.176191
80,39.465135,2.185891
90,37.573835,2.184577
100,38.290334,2.180487
110,37.929175,2.202164
120,38.639469,2.173837
130,37.824084,2.182371
140,38.013079,2.170673
150,39.651055,16.462722
160,38.773218,2.178054
170,38.785756,2.168917
180,39.328453,2.179417
190,40.308617,2.171203
200,42.905821,2.416451
210,44.657745,2.345927
220,45.030227,2.337084
230,43.944734,2.380248
240,44.382975,2.3126
250,44.727321,2.312662
260,45.115011,2.318477
270,46.126966,2.311582
280,44.405672,2.314821
290,44.535199,2.322377
300,45.590203,2.34066
310,44.04656,2.365276
320,44.435393,2.364421
330,44.70205,2.372806
340,43.83586,2.404892
350,43.619647,2.363607
360,43.99655,2.348608
370,43.32819,2.353497
380,42.771182,2.324177
390,42.660484,2.329891
400,43.647159,2.324247
410,44.282496,3.132895
420,47.673812,2.894842
430,47.277305,2.900845
440,48.233664,2.908764
450,47.818138,2.926329
460,47.767012,2.843977
470,48.442175,2.75939
480,48.778026,2.549128
490,48.701937,2.38494
500,48.758989,2.398926
