%  ./pipe-7-32768   ./pipe-7-32768/extracted_timings-e02.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  24.99326708 ,  22.198758 ,  30.222721 ,  1.90062295293315 
% PVSPY_VIZ_TIMINGS ,  80.63374114 ,  61.506676 ,  108.412344 ,  8.31683779681605 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,23.315422,97.338441
20,22.781029,96.652106
30,24.426762,88.325252
40,23.526911,84.731113
50,25.009196,80.639541
60,23.661095,69.814163
70,23.839276,81.963586
80,23.212234,81.05196
90,22.198758,85.659366
100,26.221125,77.823485
110,23.259482,79.419863
120,23.966052,79.555855
130,24.597786,78.514936
140,23.756313,79.237661
150,23.301356,78.961159
160,23.212548,79.146147
170,26.67912,76.560546
180,24.957604,78.698919
190,22.889102,80.642813
200,24.278328,78.269164
210,24.582108,78.768766
220,25.763672,74.858194
230,25.855306,75.842399
240,24.347668,78.124147
250,24.871778,76.545123
260,23.991632,76.437276
270,22.939009,78.251244
280,23.215257,77.791449
290,24.546576,76.538125
300,24.468347,75.279828
310,23.765655,75.922041
320,24.433643,75.62091
330,23.384425,75.584074
340,23.949846,75.079752
350,24.570783,75.3099
360,24.766397,75.257913
370,24.58894,76.601319
380,24.132006,74.150416
390,24.005631,76.52211
400,26.552375,61.506676
410,27.577718,64.383675
420,28.073628,108.412344
430,27.285695,95.274693
440,27.306222,93.532831
450,30.222721,90.651128
460,28.904262,79.513314
470,26.995343,91.640077
480,27.821634,88.854651
490,28.835068,87.138885
500,28.82051,89.287721
