%  amr_in-transit-hpctoolkit/pipe-7-08192   amr_in-transit-hpctoolkit/pipe-7-08192/extracted_timings-e701628.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.07002848 ,  64.224142 ,  77.408495 ,  4.32218791351916 
% PVSPY_VIZ_TIMINGS ,  28.10447898 ,  11.138543 ,  35.048016 ,  5.01431925867311 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,65.403312,33.603116
20,64.259133,35.048016
30,75.762614,32.142042
40,65.338313,30.521352
50,70.260779,28.98398
60,67.911721,11.138543
70,65.361517,33.140731
80,65.527219,30.857145
90,65.006818,29.573011
100,65.773884,28.990282
110,65.251089,30.479063
120,64.776028,30.545201
130,65.291086,30.39131
140,65.997467,28.23189
150,64.909068,29.396139
160,65.619895,29.296725
170,68.140464,27.275087
180,65.839445,28.774257
190,64.643079,28.720811
200,64.288836,29.466796
210,65.385947,29.631536
220,66.611193,27.064891
230,67.847407,28.879746
240,64.224142,30.868092
250,64.595719,31.985436
260,64.476127,33.629863
270,64.607649,31.224659
280,64.739276,30.306228
290,64.687034,29.96021
300,64.858707,30.224201
310,64.935391,30.530214
320,66.048148,28.74986
330,65.423728,30.325231
340,65.080078,30.502396
350,65.234978,29.345467
360,65.395759,29.619831
370,66.159633,28.115285
380,70.110242,25.216866
390,72.794083,30.812617
400,74.110978,28.409677
410,73.989963,13.086958
420,73.623867,30.149007
430,72.751359,28.785092
440,75.229768,26.42731
450,77.408495,22.569469
460,74.567144,25.656866
470,74.755915,11.589304
480,76.782322,21.230765
490,75.615952,22.077789
500,76.088653,21.673586
