%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e670572.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  75.39330874 ,  71.209936 ,  81.616978 ,  3.08025100515654 
% PVSPY_VIZ_TIMINGS ,  3.4531023 ,  3.241893 ,  4.659461 ,  0.280803997641775 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.209936,3.679407
20,73.362074,4.659461
30,71.332711,4.417196
40,71.268882,4.312763
50,71.272245,3.691728
60,71.459844,3.573287
70,73.330826,3.480406
80,72.308805,3.379776
90,71.396945,3.354746
100,71.614615,3.359871
110,71.579127,3.341231
120,71.733856,3.491779
130,71.547573,3.408677
140,71.793281,3.368226
150,71.97944,3.366557
160,72.67094,3.35788
170,72.48454,3.3515
180,72.846674,3.322133
190,72.970375,3.363002
200,73.909039,3.357693
210,74.934994,3.400618
220,75.157573,3.411805
230,75.023548,3.369997
240,75.267295,3.39177
250,75.85218,3.366146
260,76.763006,3.370404
270,77.428625,3.361813
280,76.565627,3.475899
290,76.777064,3.358304
300,78.731921,3.383682
310,77.297783,3.368499
320,77.83887,3.383084
330,78.280186,3.822718
340,77.877141,3.379295
350,77.458915,3.384619
360,78.076469,3.375807
370,77.384413,3.357135
380,76.691853,3.366902
390,76.387799,3.351492
400,76.9717,3.35694
410,76.986918,3.35792
420,76.993373,3.298571
430,76.560359,3.316324
440,78.034209,3.365705
450,78.688545,3.307369
460,79.195388,3.286256
470,80.227225,3.280302
480,81.341915,3.274886
490,81.181837,3.251641
500,81.616978,3.241893
