%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e739788.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  14.11382254 ,  12.851511 ,  19.479839 ,  1.41292267330679 
% PVSPY_VIZ_TIMINGS ,  8.74320346 ,  7.89019 ,  9.865809 ,  0.35690022152681 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,14.095851,9.133919
20,14.914897,8.778535
30,15.108603,8.632001
40,14.675142,9.109845
50,14.065807,9.065094
60,14.003525,9.528601
70,14.840785,8.86222
80,13.726987,9.151661
90,13.673433,9.072734
100,15.357866,8.735209
110,13.908011,8.895096
120,13.491361,8.920035
130,14.705851,8.509361
140,14.695284,8.552841
150,13.579166,8.58697
160,13.935789,9.865809
170,12.944806,8.696104
180,12.897085,8.48996
190,12.851511,8.519811
200,13.938236,8.568397
210,12.904108,8.908496
220,12.90781,8.731906
230,13.986131,8.805097
240,13.086982,8.625635
250,13.476286,8.575467
260,12.915514,9.072544
270,12.977017,8.47526
280,12.901219,8.531329
290,13.258007,8.435243
300,14.44787,8.438931
310,13.109795,8.471006
320,12.950664,8.675818
330,13.192378,8.495014
340,12.860429,8.641684
350,13.354157,8.659217
360,13.29445,8.841575
370,14.996859,9.212743
380,13.20245,8.41602
390,14.697944,9.152812
400,13.99798,8.519331
410,13.503819,8.747982
420,13.273245,8.593251
430,12.974286,8.814843
440,16.322281,8.778848
450,13.43866,8.820076
460,14.584736,9.430078
470,19.479839,8.329211
480,18.239191,7.89019
490,16.96263,8.477233
500,16.984394,7.91913
