%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e743634.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  16.1944714 ,  13.379211 ,  24.915796 ,  2.66192065966521 
% PVSPY_VIZ_TIMINGS ,  9.1210831 ,  8.312998 ,  10.152241 ,  0.376065855348488 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,17.291172,9.62946
20,23.617152,9.364156
30,21.338044,9.089756
40,20.052212,10.023748
50,17.783661,9.009056
60,17.087357,9.260489
70,24.915796,10.119982
80,17.449602,9.306516
90,19.348617,9.270612
100,17.851628,9.418087
110,19.255163,9.262871
120,15.376197,8.998039
130,15.510562,8.795196
140,15.983317,9.661286
150,17.747076,8.995168
160,15.849663,8.760719
170,13.794833,8.836345
180,13.944841,9.077803
190,15.518036,9.402634
200,15.235386,8.943648
210,14.128493,9.33968
220,15.506594,9.086184
230,13.688435,8.709456
240,14.357794,9.153285
250,14.95047,8.841648
260,13.526032,8.740069
270,13.415268,9.070181
280,16.978017,8.706126
290,13.442872,8.937274
300,13.759347,8.674674
310,13.511831,8.828721
320,16.381392,9.269518
330,13.379211,10.152241
340,13.965949,8.974607
350,15.077482,8.956041
360,15.541568,8.735261
370,13.765308,9.293078
380,15.405196,9.182709
390,14.06776,8.904692
400,14.683688,9.013805
410,15.344736,8.987042
420,14.70479,8.997882
430,13.606135,8.965737
440,14.115706,9.904779
450,14.152168,8.966279
460,18.152812,9.193955
470,19.672665,8.93321
480,18.778112,9.243161
490,17.848173,8.312998
500,18.865251,8.754291
