%  amr-file-hpctoolkit/pipe-6-04096   amr-file-hpctoolkit/pipe-6-04096/extracted_timings-e718949.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  21.28767912 ,  20.170539 ,  22.927759 ,  0.67259226209961 
% PVSPY_VIZ_TIMINGS ,  4.936e-05 ,  4.5e-05 ,  5.8e-05 ,  2.75355058357869e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.856496,5e-05
20,20.570695,4.9e-05
30,20.595586,4.8e-05
40,20.750839,5.2e-05
50,20.80472,4.9e-05
60,20.790316,5e-05
70,20.976106,5.1e-05
80,20.701552,5.2e-05
90,21.972973,5.5e-05
100,20.861675,5.1e-05
110,20.837518,5.8e-05
120,22.060883,5e-05
130,20.90812,5.1e-05
140,22.06472,5.2e-05
150,20.694638,5e-05
160,21.208495,4.6e-05
170,20.241346,5.1e-05
180,20.178921,4.7e-05
190,21.187236,4.8e-05
200,20.170539,4.9e-05
210,20.436751,4.7e-05
220,21.407294,5.1e-05
230,20.261888,5.3e-05
240,20.978822,4.7e-05
250,20.597993,5.1e-05
260,21.645396,4.6e-05
270,20.600567,4.5e-05
280,20.695313,4.6e-05
290,21.549347,5e-05
300,21.298529,5.2e-05
310,21.291406,4.7e-05
320,21.17999,4.7e-05
330,21.580587,5.2e-05
340,21.38821,5.3e-05
350,21.504526,4.7e-05
360,21.62484,5.1e-05
370,21.847779,4.9e-05
380,21.492875,4.8e-05
390,22.024504,4.6e-05
400,21.539471,5.2e-05
410,21.921397,4.7e-05
420,22.080072,4.9e-05
430,21.402006,4.5e-05
440,21.674231,5.3e-05
450,22.927759,4.6e-05
460,21.89602,4.7e-05
470,22.695959,5e-05
480,22.784707,4.9e-05
490,21.775155,4.6e-05
500,21.847188,4.7e-05
