%  amr-file-hpctoolkit/pipe-6-04096   amr-file-hpctoolkit/pipe-6-04096/extracted_timings-e719255.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  21.03934042 ,  19.832487 ,  22.4912 ,  0.736650739586813 
% PVSPY_VIZ_TIMINGS ,  5.984e-05 ,  5.7e-05 ,  6.5e-05 ,  1.75382962893975e-06 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.243937,5.9e-05
20,21.160824,6e-05
30,20.308649,6e-05
40,20.293359,6.3e-05
50,20.34983,6e-05
60,21.303949,6.1e-05
70,20.432345,6e-05
80,20.486898,6e-05
90,21.793944,6e-05
100,20.504124,6e-05
110,20.476797,6.2e-05
120,20.545578,6.3e-05
130,20.636001,6e-05
140,21.649899,5.7e-05
150,20.114211,5.7e-05
160,20.678501,5.9e-05
170,19.832487,5.8e-05
180,19.943911,6.1e-05
190,19.886222,6.1e-05
200,20.496533,6e-05
210,20.03395,5.8e-05
220,20.597395,5.8e-05
230,20.031296,6.2e-05
240,20.54871,6e-05
250,21.479937,5.9e-05
260,20.343916,5.8e-05
270,20.425407,5.9e-05
280,21.014633,5.8e-05
290,20.817305,5.9e-05
300,21.109378,6.1e-05
310,22.043677,6.2e-05
320,20.795777,6.1e-05
330,21.260844,5.7e-05
340,21.036424,5.8e-05
350,21.373393,6.1e-05
360,21.519355,6.4e-05
370,21.397232,5.8e-05
380,21.672651,5.9e-05
390,22.114766,5.9e-05
400,21.796659,6.5e-05
410,22.106533,6e-05
420,21.718132,6.1e-05
430,22.049637,5.8e-05
440,21.583008,5.9e-05
450,21.648647,6e-05
460,21.961216,5.9e-05
470,22.448591,6e-05
480,22.4912,6.1e-05
490,21.766461,5.8e-05
500,21.642892,5.9e-05
