%  ./failed/pipe-7-08192   ./failed/pipe-7-08192/extracted_timings-e747437.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  65.1023665357143 ,  64.272624 ,  67.499839 ,  0.770681191638616 
% PVSPY_VIZ_TIMINGS ,  30.2016318571429 ,  2.7e-05 ,  45.477595 ,  7.64892675346121 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,65.325121,33.420597
20,64.333963,45.477595
30,65.802105,37.110701
40,64.91959,32.763337
50,65.257943,31.689162
60,65.992016,12.119126
70,64.465546,32.738623
80,65.050827,31.370414
90,64.59005,31.821343
100,65.143788,31.712642
110,64.570789,31.584911
120,64.815134,30.998992
130,64.696016,31.795159
140,65.200457,30.323285
150,64.782458,30.563373
160,64.439173,32.047046
170,67.499839,28.984061
180,65.755204,30.071578
190,64.42699,32.133318
200,64.736034,29.786747
210,64.293149,30.757695
220,66.430513,28.761423
230,66.412209,30.183754
240,64.922528,31.463381
250,64.900512,31.937479
260,64.272624,32.070534
270,64.380378,31.959389
280,65.451307,2.7e-05
