%--------------------------------------------------- 
% Timings: Thu Jan 24 08:12:44 2013
%Client Output Timings
% Column IDS:
%     1: cycle
%     2: ranks
%     3: total_blocks
%     4: allocated_blocks
%     5: active_blocks
%     6: cth
%     7: viz
%     8: viz_sync_md
%     9: viz_sync_data
%    10: viz_rpc
%    11: viz_wait
%--------------------------------------------------- 
cycle,	 ranks,	 total_blocks,	 allocated_blocks,	 active_blocks,	 cth,	 viz,	 viz_sync_md,	 viz_sync_data,	 viz_rpc,	 viz_wait
0.00000e+00,	1.47840e+04,	1.89235e+06,	1.49887e+06,	1.44658e+06,	0.00000e+00,	1.55587e+01,	3.99498e+00,	1.15586e+01,	2.72202e-03,	2.38681e-03
1.00000e+01,	1.47840e+04,	1.89235e+06,	1.49887e+06,	1.44658e+06,	5.11329e+01,	7.54628e+01,	7.59091e-02,	1.13878e+01,	2.93589e-03,	6.39962e+01
2.00000e+01,	1.47840e+04,	1.89235e+06,	1.49887e+06,	1.44658e+06,	4.05804e+01,	7.49460e+01,	7.78649e-02,	1.17978e+01,	2.73108e-03,	6.30676e+01
3.00000e+01,	1.47840e+04,	1.89235e+06,	1.49882e+06,	1.44655e+06,	4.24394e+01,	7.25523e+01,	7.89869e-02,	1.13905e+01,	3.30496e-03,	6.10795e+01
4.00000e+01,	1.47840e+04,	1.89235e+06,	1.49882e+06,	1.44657e+06,	4.11103e+01,	6.85890e+01,	7.83720e-02,	1.16882e+01,	2.69485e-03,	5.68197e+01
5.00000e+01,	1.47840e+04,	1.89235e+06,	1.49883e+06,	1.44658e+06,	4.21781e+01,	6.75126e+01,	8.41360e-02,	1.12740e+01,	2.72107e-03,	5.61517e+01
6.00000e+01,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44653e+06,	4.53239e+01,	4.56554e+01,	7.87311e-02,	1.15416e+01,	2.69294e-03,	3.40324e+01
7.00000e+01,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44655e+06,	4.16039e+01,	6.89624e+01,	7.85038e-02,	1.18865e+01,	2.76804e-03,	5.69946e+01
8.00000e+01,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44656e+06,	4.09224e+01,	6.89949e+01,	7.90470e-02,	1.17447e+01,	2.98095e-03,	5.71682e+01
9.00000e+01,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44656e+06,	4.63100e+01,	6.35028e+01,	7.86920e-02,	1.18490e+01,	8.93159e-02,	5.14858e+01
1.00000e+02,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44656e+06,	4.39030e+01,	6.54349e+01,	7.87358e-02,	1.21437e+01,	4.24640e-02,	5.31700e+01
1.10000e+02,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44656e+06,	4.38603e+01,	6.60550e+01,	7.90379e-02,	1.17443e+01,	1.74403e-03,	5.42300e+01
1.20000e+02,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44657e+06,	4.34152e+01,	6.63400e+01,	1.15383e-01,	1.18336e+01,	2.37417e-03,	5.43886e+01
1.30000e+02,	1.47840e+04,	1.89235e+06,	1.49877e+06,	1.44658e+06,	4.23962e+01,	6.61329e+01,	7.82070e-02,	1.17961e+01,	2.97403e-03,	5.42557e+01
