Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.291078E8 , 25216.3671875 , 9520.0 , 119899.0
MPI_Barrier , 1.474076088E11 , 3890614.674831081 , 8286.0 , 8.62462E7
MPI_Barrier , 1.27692E10 , 1.2469921875E7 , 1.04576E7 , 1.43273E7
MPI_Bcast , 1.3551959E9 , 77849.0291819853 , 9127.0 , 730229.0
MPI_Bcast , 6.67292E9 , 6516523.4375 , 11699.0 , 2.12966E7
MPI_Bcast , 2.5787638E8 , 83944.13411458333 , 9639.0 , 383307.0
MPI_Finalize , 4.35221E8 , 425020.5078125 , 67524.0 , 761289.0
MPI_Isend , 6.2738E7 , 15316.89453125 , 11907.0 , 132474.0
MPI_Recv , 1.591755391E10 , 263465.8684785487 , 8406.0 , 1.51648E7
MPI_Reduce_scatter , 1.0109869E8 , 19745.837890625 , 8600.0 , 105455.0
MPI_Send , 1.006498052E11 , 2520277.5741185895 , 9314.0 , 2.62016E7
MPI_Type_commit , 5.871133E8 , 19111.761067708332 , 8476.0 , 227160.0
MPI_Type_commit , 1.5383695E8 , 15023.1396484375 , 11914.0 , 168069.0
MPI_Type_struct , 3.30322E7 , 16129.00390625 , 11896.0 , 95814.0
amrini_ , 8.53763E10 , 8.337529296875E7 , 8.32897E7 , 8.33995E7
cth , 9.05537E11 , 8.843134765625E8 , 8.83794E8 , 8.86015E8
initvtkCoProcessorPython , 4.42241E7 , 43187.59765625 , 2151590.0 , 8339640.0
pvspy_fil , 1.20553E11 , 1.177275390625E8 , 1.17014E8 , 1.20129E8
pvspy_stb , 4.37491E7 , 42723.73046875 , 10000.0 , 126893.0
real_initvtkCoProcessorPython(char const *) , 4.42241E7 , 43187.59765625 , 2151590.0 , 8339640.0
spy_file_out , 1.40883E10 , 1.375810546875E7 , 1.30935E7 , 1.5482E7
