%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e727045.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  97.82191322 ,  93.038741 ,  116.868793 ,  4.32767999161588 
% PVSPY_VIZ_TIMINGS ,  8.8861917 ,  8.706974 ,  9.026614 ,  0.0777421136102025 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,93.407494,8.900472
20,93.171547,9.014684
30,93.218278,8.898475
40,94.07702,8.871486
50,93.038741,8.957043
60,93.152448,8.939134
70,95.354508,8.816294
80,95.112133,8.991212
90,93.076059,8.979854
100,93.259591,9.013443
110,93.262661,8.969156
120,93.339902,8.997494
130,93.267719,8.763818
140,93.51335,8.824809
150,93.732397,8.75658
160,94.695691,8.866457
170,94.775859,9.006596
180,95.030177,8.945243
190,95.336674,8.835413
200,96.439138,9.007132
210,97.258745,8.891149
220,97.610036,8.914381
230,97.160878,8.826052
240,97.608897,8.762949
250,98.092044,8.801033
260,98.690986,8.87862
270,99.519098,8.846242
280,98.080087,8.877254
290,116.868793,8.840396
300,100.644195,8.871738
310,98.713042,8.917352
320,99.146953,8.845496
330,99.319265,8.907414
340,99.146123,8.854191
350,98.536606,8.798439
360,99.703872,8.867324
370,98.939017,8.823321
380,98.483095,8.858963
390,98.110929,8.800208
400,98.883851,9.003616
410,99.244874,8.856292
420,99.804572,8.890653
430,99.401464,8.850576
440,100.958677,8.994645
450,101.594164,8.81807
460,102.312897,8.88285
470,103.369195,8.863078
480,104.39312,9.026614
490,104.323265,8.706974
500,104.915534,8.8789
