%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e732834.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  97.45714424 ,  92.950766 ,  105.149632 ,  3.42143440211651 
% PVSPY_VIZ_TIMINGS ,  8.89009344 ,  8.593057 ,  9.13762 ,  0.132861045746999 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,94.304436,8.816134
20,93.637803,8.681785
30,93.45428,9.048416
40,92.950766,8.850307
50,92.960278,8.709301
60,93.077952,9.000075
70,95.41204,8.75896
80,94.222515,8.898391
90,93.152094,8.941928
100,93.200798,8.787758
110,93.267429,8.672879
120,93.34594,9.13762
130,93.240086,8.896463
140,93.396835,8.919999
150,93.772795,9.002947
160,94.641883,9.033518
170,94.387747,9.040614
180,94.905362,9.111279
190,95.170442,9.026343
200,96.324958,9.034353
210,97.049917,8.946019
220,97.790363,8.828494
230,97.126349,9.046769
240,97.511371,9.121771
250,97.949918,8.899955
260,98.456182,8.830145
270,99.260644,8.974512
280,97.891033,8.896999
290,98.160408,9.048854
300,100.458905,8.8402
310,98.666832,9.063309
320,99.191323,9.079482
330,99.382499,8.761515
340,99.236494,8.665859
350,98.587372,8.842029
360,99.841534,8.80348
370,99.137763,8.856227
380,98.788789,8.751696
390,98.434122,8.887958
400,99.122867,8.755974
410,99.387699,8.995203
420,99.963076,8.846009
430,99.566904,8.943731
440,101.139354,8.822914
450,101.648856,8.903177
460,102.446023,8.796966
470,103.422,8.756296
480,104.567515,8.781708
490,104.695029,8.795294
500,105.149632,8.593057
