%--------------------------------------------------- 
% Timings: Wed Feb  6 10:14:54 2013
%Client Output Timings
% Column IDS:
%     1: cycle
%     2: ranks
%     3: total_blocks
%     4: allocated_blocks
%     5: active_blocks
%     6: cth
%     7: viz
%     8: viz_sync_md
%     9: viz_sync_data
%    10: viz_rpc
%    11: viz_wait
%--------------------------------------------------- 
cycle,	 ranks,	 total_blocks,	 allocated_blocks,	 active_blocks,	 cth,	 viz,	 viz_sync_md,	 viz_sync_data,	 viz_rpc,	 viz_wait
0.00000e+00,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00800e+04,	0.00000e+00,	1.39499e+01,	4.85360e+00,	8.82322e+00,	1.70898e-03,	2.71319e-01
1.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00800e+04,	9.55692e+01,	8.05609e+00,	2.62461e-02,	7.73611e+00,	1.71113e-03,	2.92023e-01
2.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00800e+04,	9.37926e+01,	7.89001e+00,	2.84262e-02,	7.56964e+00,	1.69778e-03,	2.90251e-01
3.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00800e+04,	9.38806e+01,	8.00009e+00,	2.72200e-02,	7.67264e+00,	1.70612e-03,	2.98524e-01
4.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00840e+04,	9.37317e+01,	7.92125e+00,	2.74432e-02,	7.59906e+00,	1.71685e-03,	2.93031e-01
5.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00850e+04,	9.37827e+01,	7.79738e+00,	2.79751e-02,	7.49561e+00,	1.71399e-03,	2.72085e-01
6.00000e+01,	9.60000e+01,	4.91520e+04,	3.30940e+04,	3.00870e+04,	9.38560e+01,	7.90641e+00,	2.78440e-02,	7.57107e+00,	1.71018e-03,	3.05785e-01
7.00000e+01,	9.60000e+01,	4.91520e+04,	3.30660e+04,	3.00810e+04,	9.62727e+01,	7.98958e+00,	3.04959e-02,	7.67832e+00,	1.71494e-03,	2.79048e-01
8.00000e+01,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00640e+04,	9.50268e+01,	7.93664e+00,	2.90341e-02,	7.60586e+00,	1.70684e-03,	3.00040e-01
9.00000e+01,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00760e+04,	9.39308e+01,	7.86462e+00,	2.88899e-02,	7.53780e+00,	1.70708e-03,	2.96214e-01
1.00000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00760e+04,	9.40483e+01,	7.82502e+00,	2.79369e-02,	7.51019e+00,	1.70994e-03,	2.85182e-01
1.10000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00760e+04,	9.40355e+01,	7.83617e+00,	2.79031e-02,	7.52098e+00,	1.70708e-03,	2.85585e-01
1.20000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00770e+04,	9.42371e+01,	7.93769e+00,	2.86269e-02,	7.64360e+00,	1.69778e-03,	2.63759e-01
1.30000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00770e+04,	9.40748e+01,	8.07367e+00,	2.81780e-02,	7.74411e+00,	1.70898e-03,	2.99672e-01
1.40000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00800e+04,	9.43719e+01,	7.89763e+00,	2.90930e-02,	7.58546e+00,	1.70088e-03,	2.81371e-01
1.50000e+02,	9.60000e+01,	4.91520e+04,	3.30450e+04,	3.00820e+04,	9.46742e+01,	7.80917e+00,	2.83861e-02,	7.50064e+00,	1.70112e-03,	2.78432e-01
1.60000e+02,	9.60000e+01,	4.91520e+04,	3.30380e+04,	3.00790e+04,	9.55736e+01,	7.74141e+00,	2.92230e-02,	7.46286e+00,	1.69921e-03,	2.47622e-01
1.70000e+02,	9.60000e+01,	4.91520e+04,	3.30380e+04,	3.00810e+04,	9.54177e+01,	7.77714e+00,	2.84560e-02,	7.48504e+00,	2.98381e-03,	2.60652e-01
1.80000e+02,	9.60000e+01,	4.91520e+04,	3.30380e+04,	3.00850e+04,	9.58479e+01,	7.76729e+00,	2.79760e-02,	7.45110e+00,	1.69778e-03,	2.86518e-01
1.90000e+02,	9.60000e+01,	4.91520e+04,	3.30380e+04,	3.00870e+04,	9.61587e+01,	7.72687e+00,	2.87302e-02,	7.43279e+00,	1.70207e-03,	2.63651e-01
2.00000e+02,	9.60000e+01,	4.91520e+04,	3.30310e+04,	3.00930e+04,	9.76495e+01,	7.52377e+00,	2.89450e-02,	7.49174e+00,	1.70588e-03,	1.38092e-03
2.10000e+02,	9.60000e+01,	4.91520e+04,	3.30240e+04,	3.00870e+04,	9.84621e+01,	7.60728e+00,	2.80449e-02,	7.57593e+00,	1.70994e-03,	1.59812e-03
2.20000e+02,	9.60000e+01,	4.91520e+04,	3.30100e+04,	3.00740e+04,	9.86368e+01,	7.44766e+00,	2.83830e-02,	7.41604e+00,	1.70898e-03,	1.52397e-03
2.30000e+02,	9.60000e+01,	4.91520e+04,	3.30100e+04,	3.00760e+04,	9.84745e+01,	7.48374e+00,	2.84851e-02,	7.45199e+00,	1.70708e-03,	1.55401e-03
2.40000e+02,	9.60000e+01,	4.91520e+04,	3.30100e+04,	3.00760e+04,	9.89568e+01,	7.48934e+00,	2.87650e-02,	7.45731e+00,	1.70898e-03,	1.54710e-03
2.50000e+02,	9.60000e+01,	4.91520e+04,	3.30100e+04,	3.00840e+04,	9.93422e+01,	7.41978e+00,	2.87318e-02,	7.38776e+00,	1.71399e-03,	1.56713e-03
2.60000e+02,	9.60000e+01,	4.91520e+04,	3.29960e+04,	3.00700e+04,	9.99998e+01,	7.46487e+00,	2.87731e-02,	7.43285e+00,	1.70493e-03,	1.53899e-03
2.70000e+02,	9.60000e+01,	4.91520e+04,	3.29750e+04,	3.00690e+04,	1.00868e+02,	7.61662e+00,	2.98262e-02,	7.58358e+00,	1.71304e-03,	1.50084e-03
2.80000e+02,	9.60000e+01,	4.91520e+04,	3.29750e+04,	3.00690e+04,	9.93603e+01,	7.53124e+00,	2.84810e-02,	7.49959e+00,	1.69706e-03,	1.47200e-03
2.90000e+02,	9.60000e+01,	4.91520e+04,	3.29750e+04,	3.00690e+04,	9.95574e+01,	7.79786e+00,	2.84178e-02,	7.76615e+00,	1.71900e-03,	1.57499e-03
3.00000e+02,	9.60000e+01,	4.91520e+04,	3.29540e+04,	3.00490e+04,	1.01925e+02,	7.54092e+00,	2.88970e-02,	7.50828e+00,	1.71804e-03,	2.02203e-03
3.10000e+02,	9.60000e+01,	4.91520e+04,	3.29680e+04,	3.00690e+04,	1.00124e+02,	7.65760e+00,	3.19691e-02,	7.62194e+00,	1.71399e-03,	1.97101e-03
3.20000e+02,	9.60000e+01,	4.91520e+04,	3.29470e+04,	3.00500e+04,	1.00522e+02,	7.49483e+00,	2.95060e-02,	7.46163e+00,	1.72997e-03,	1.96886e-03
3.30000e+02,	9.60000e+01,	4.91520e+04,	3.29120e+04,	3.00270e+04,	1.00804e+02,	7.63863e+00,	3.10171e-02,	7.60388e+00,	1.72710e-03,	1.99890e-03
3.40000e+02,	9.60000e+01,	4.91520e+04,	3.29120e+04,	3.00270e+04,	1.00532e+02,	7.61232e+00,	2.86770e-02,	7.57997e+00,	1.72710e-03,	1.94502e-03
3.50000e+02,	9.60000e+01,	4.91520e+04,	3.28910e+04,	3.00060e+04,	9.99383e+01,	7.61746e+00,	2.90279e-02,	7.58470e+00,	1.73616e-03,	1.99318e-03
3.60000e+02,	9.60000e+01,	4.91520e+04,	3.28700e+04,	2.99850e+04,	1.01114e+02,	7.67566e+00,	2.82960e-02,	7.64366e+00,	1.70898e-03,	1.99199e-03
3.70000e+02,	9.60000e+01,	4.91520e+04,	3.28560e+04,	2.99710e+04,	1.00323e+02,	7.62109e+00,	2.76411e-02,	7.58949e+00,	1.92499e-03,	2.03991e-03
3.80000e+02,	9.60000e+01,	4.91520e+04,	3.28490e+04,	2.99640e+04,	9.98798e+01,	7.56634e+00,	2.85530e-02,	7.53398e+00,	1.72877e-03,	2.07496e-03
