%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e739762.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  97.24654856 ,  92.559102 ,  105.159463 ,  3.58273040735375 
% PVSPY_VIZ_TIMINGS ,  9.01305272 ,  8.715852 ,  9.246683 ,  0.107452851655123 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,93.043831,9.208187
20,92.638963,9.047134
30,92.722908,9.158617
40,92.559102,9.094689
50,92.609554,8.971737
60,92.693221,9.070378
70,95.109677,9.15375
80,93.866612,9.098014
90,92.756975,9.039624
100,92.891954,8.98212
110,92.873293,8.999458
120,93.059244,9.116531
130,92.903095,9.246683
140,93.189952,9.080746
150,93.498368,8.986047
160,94.394752,8.921233
170,94.240325,8.955199
180,94.687257,8.928753
190,94.979829,8.906564
200,96.210382,8.964071
210,97.008578,9.061634
220,97.180941,8.904143
230,97.043413,8.917879
240,97.489198,8.957896
250,97.883097,8.879909
260,98.54612,8.919134
270,99.406853,9.079267
280,97.93101,8.961242
290,98.131189,9.224722
300,100.495035,8.972634
310,98.674144,9.108211
320,99.094487,8.923265
330,99.373358,9.070903
340,99.089751,9.055569
350,98.477938,9.078488
360,99.69381,9.096761
370,98.892764,9.052091
380,98.424744,9.022127
390,98.151631,9.001282
400,98.838439,9.116009
410,99.193906,9.020605
420,100.023839,8.715852
430,99.350933,9.038733
440,100.940445,8.724516
450,101.721538,8.929179
460,102.365992,8.929961
470,103.554291,9.040343
480,104.562876,9.034571
490,104.698351,9.020773
500,105.159463,8.865402
