Function  , sum  , mean  , min  , max  
MPI_Allgather , 586782.0 , 36673.875 , 11978.0 , 131729.0
MPI_Allgatherv , 8.65232E7 , 5407700.0 , 5281110.0 , 5503850.0
MPI_Barrier , 96528.0 , 6033.0 , 11679.0 , 12329.0
MPI_Barrier , 1.492805112E9 , 1.16625399375E7 , 11905.0 , 7.42131E7
MPI_Bcast , 162821.0 , 10176.3125 , 10421.0 , 43839.0
MPI_Gather , 125433.0 , 7839.5625 , 17033.0 , 28617.0
MPI_Isend , 2798660.0 , 174916.25 , 11932.0 , 1728370.0
nssi_service_start , 7.93988E9 , 4.962425E8 , 4.94089E8 , 5.03825E8
pvspy_fil , 2.42103E7 , 1513143.75 , 1475780.0 , 1546860.0
pvspy_fil_srvr__FUlPC11NNTI_peer_tPC14pvspy_fil_argsPC13NNTI_buffer_tT4 , 2.42103E7 , 1513143.75 , 1475780.0 , 1546860.0
pvspy_fin , 604301.0 , 37768.8125 , 30936.0 , 43376.0
pvspy_fin_srvr__FUlPC11NNTI_peer_tPCiPC13NNTI_buffer_tT4 , 635459.0 , 39716.1875 , 32179.0 , 44155.0
pvspy_scx , 946724.0 , 59170.25 , 11842.0 , 166590.0
pvspy_smx , 1960160.0 , 122510.0 , 48128.0 , 217383.0
pvspy_stm_srvr__FUlPC11NNTI_peer_tPC14pvspy_stm_argsPC13NNTI_buffer_tT4 , 168934.0 , 10558.375 , 8360.0 , 12329.0
pvspy_sync_data_srvr__FUlPC11NNTI_peer_tPC15pvspy_sync_argsPC13NNTI_buffer_tT4 , 4079300.0 , 254956.25 , 161600.0 , 373182.0
pvspy_sync_metadata_srvr__FUlPC11NNTI_peer_tPC24pvspy_sync_metadata_argsPC13NNTI_buffer_tT4 , 5.93266E7 , 3707912.5 , 2345790.0 , 5226640.0
pvspy_viz , 7.8359E9 , 4.8974375E8 , 4.88374E8 , 4.96085E8
pvspy_viz_srvr__FUlPC11NNTI_peer_tPC14pvspy_viz_argsPC13NNTI_buffer_tT4 , 7.8511E9 , 4.9069375E8 , 4.89237E8 , 4.96762E8
vtkAMRDualGridHelper::AddBlock(int, vtkImageData *) , 1.64533E9 , 1.02833125E8 , 6.63375E7 , 1.31814E8
vtkAMRDualGridHelper::AssignBlockSharedRegions(vtkAMRDualGridHelperBlock *, int, int, int, int) , 7.54491E8 , 4.71556875E7 , 3.7844E7 , 6.15157E7
vtkAMRDualGridHelper::AssignSharedRegions(void) , 9.87681E8 , 6.17300625E7 , 6.15994E7 , 6.18557E7
vtkAMRDualGridHelper::ClaimBlockSharedRegion(vtkAMRDualGridHelperBlock *, int, int, int, int, int, int) , 7.26994E8 , 4.5437125E7 , 3.622E7 , 5.97459E7
vtkAMRDualGridHelper::CopyDegenerateRegionBlockToBlock(int, int, int, vtkAMRDualGridHelperBlock *, vtkDataArray *, vtkAMRDualGridHelperBlock *, vtkDataArray *) , 5794230.0 , 362139.375 , 179571.0 , 608907.0
vtkAMRDualGridHelper::CopyDegenerateRegionBlockToMessage(vtkAMRDualGridHelperDegenerateRegion const &, void *) , 3308180.0 , 206761.25 , 71706.0 , 371833.0
vtkAMRDualGridHelper::CopyDegenerateRegionMessageToBlock(vtkAMRDualGridHelperDegenerateRegion const &, void const *, bool) , 6214090.0 , 388380.625 , 141792.0 , 715630.0
vtkAMRDualGridHelper::DegenerateRegionMessageSize(vtkIdTypeArray *, vtkIdTypeArray *) , 8979690.0 , 561230.625 , 479255.0 , 668231.0
vtkAMRDualGridHelper::FinishDegenerateRegionsCommMPIAsynchronous(bool, vtkAMRDualGridHelperCommRequestList &, vtkAMRDualGridHelperCommRequestList &) , 4.73487E8 , 2.95929375E7 , 1.7872E7 , 4.18327E7
vtkAMRDualGridHelper::GetBlock(int, int) , 1183050.0 , 73940.625 , 35842.0 , 131474.0
vtkAMRDualGridHelper::GetBlock(int, int, int, int) , 8368740.0 , 523046.25 , 358749.0 , 825559.0
vtkAMRDualGridHelper::Initialize(vtkHierarchicalBoxDataSet *, char const *) , 4.61238E9 , 2.8827375E8 , 2.81424E8 , 2.94699E8
vtkAMRDualGridHelper::ProcessRegionRemoteCopyQueueMPIAsynchronous(bool) , 7.46586E8 , 4.6661625E7 , 4.65702E7 , 4.67556E7
vtkAMRDualGridHelper::ShareBlocks(void) , 8.13748E8 , 5.085925E7 , 2.19171E7 , 8.72849E7
vtkAMRDualGridHelper::__dt(void) , 2.15365E8 , 1.34603125E7 , 1.07306E7 , 1.82374E7
vtkAMRDualGridHelperAddBackGhostValues(vtkDataArray *, int *, int *, int *, int *) , 1.5055E9 , 9.409375E7 , 5.89533E7 , 1.21582E8
vtkAMRDualGridHelperBlock::AddBackGhostLevels(int *) , 1.57831E9 , 9.8644375E7 , 6.20752E7 , 1.28074E8
vtkAMRDualGridHelperCommRequestList::WaitAny(void) , 5497260.0 , 343578.75 , 35840.0 , 1584690.0
vtkAMRDualGridHelperLevel::AddGridBlock(int, int, int, vtkImageData *) , 1.30879E7 , 817993.75 , 501981.0 , 1278680.0
vtkAMRDualGridHelperLevel::__dt(void) , 2.15222E8 , 1.3451375E7 , 1.07186E7 , 1.82374E7
vtkCPProcessor::CoProcess(vtkCPDataDescription *) , 6.90738E9 , 4.3171125E8 , 4.30465E8 , 4.38606E8
vtkCPPythonScriptPipeline::CoProcess(vtkCPDataDescription *) , 6.90738E9 , 4.3171125E8 , 4.30465E8 , 4.38606E8
vtkCTHSource::FillInputData(vtkCPInputDataDescription *) , 9.2852E8 , 5.80325E7 , 5.6881E7 , 5.86337E7
