%  ./pipe-7-16384   ./pipe-7-16384/extracted_timings-e670600.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  40.57608692 ,  37.245376 ,  48.486343 ,  3.08803564210406 
% PVSPY_VIZ_TIMINGS ,  15.26200928 ,  14.643084 ,  16.690633 ,  0.450330373889923 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,39.196034,15.776383
20,38.106149,16.068292
30,38.473716,15.507046
40,39.784114,14.974575
50,39.994835,15.119894
60,38.96376,14.988754
70,39.582803,15.033172
80,39.14301,14.960636
90,38.379013,15.573059
100,38.171896,14.989728
110,39.130902,14.780151
120,39.045325,14.922334
130,38.77224,15.044879
140,39.760195,14.970664
150,39.215157,14.950454
160,37.974061,15.362749
170,39.578942,14.891637
180,39.739858,14.949239
190,37.823585,14.874335
200,37.245376,15.684316
210,39.970067,14.975857
220,40.095467,14.912587
230,40.221879,14.853507
240,37.717822,14.824255
250,38.943157,14.643084
260,38.54736,14.875571
270,37.776536,14.951919
280,37.703742,14.89245
290,38.67511,15.027123
300,37.913735,15.45922
310,37.801324,14.855077
320,40.148402,15.160531
330,38.702924,15.058398
340,37.766213,15.151525
350,37.863577,15.103794
360,38.939299,14.931976
370,42.46784,16.475078
380,43.621544,16.690633
390,44.327026,15.459568
400,45.188638,15.401435
410,47.122761,15.440818
420,44.128802,15.418618
430,42.860799,15.299698
440,45.139828,16.239678
450,48.486343,15.729004
460,47.073889,15.378232
470,45.505644,15.582988
480,44.508272,15.963106
490,46.310057,15.61107
500,45.195318,15.311367
