%  ./pipe-6-04096   ./pipe-6-04096/extracted_timings-e664848.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  21.28045702 ,  19.80167 ,  37.828062 ,  2.49478963541983 
% PVSPY_VIZ_TIMINGS ,  7.37977188 ,  6.869877 ,  24.156911 ,  2.50913925791711 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,20.148511,6.981625
20,20.449386,6.943111
30,20.260928,6.922781
40,21.458606,7.033614
50,20.639192,6.945775
60,20.442986,6.991198
70,20.562363,6.946295
80,20.391566,6.989508
90,20.51373,6.928455
100,20.70269,6.972039
110,20.337087,6.927375
120,20.396257,6.960198
130,20.927959,6.954762
140,21.563799,6.909685
150,20.419571,6.933419
160,19.80167,6.939201
170,19.811276,6.952177
180,20.603855,6.941828
190,19.880503,6.894808
200,19.927445,6.963811
210,20.521875,6.939201
220,19.983712,6.92349
230,20.031439,6.937538
240,20.492347,6.897912
250,20.908012,6.954037
260,21.020028,6.909723
270,20.284117,6.982355
280,20.251808,6.869877
290,21.463583,24.156911
300,37.828062,11.596597
310,20.903941,6.899541
320,20.749207,6.954377
330,21.295244,6.881876
340,20.944074,6.913892
350,21.677299,6.981939
360,21.387573,6.903693
370,21.184967,6.95354
380,21.628651,6.885128
390,21.940171,6.947668
400,21.56273,6.878841
410,21.95776,6.925551
420,21.534832,6.917791
430,21.240556,6.963223
440,21.440877,6.947312
450,21.514427,7.000647
460,22.478154,6.944783
470,22.448916,6.98706
480,22.476104,6.962231
490,21.999744,6.981794
500,21.633261,6.958401
