Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.434926E8 , 28025.8984375 , 9194.0 , 142444.0
MPI_Allgather , 1.44177E9 , 1407978.515625 , 1425670.0 , 1442560.0
MPI_Allreduce , 9066230.0 , 8853.740234375 , 9524.0 , 15997.0
MPI_Allreduce , 1.722962E8 , 84129.00390625 , 11501.0 , 190175.0
MPI_Allreduce , 4.48619E7 , 21905.224609375 , 8962.0 , 81575.0
MPI_Allreduce , 2.379E7 , 23232.421875 , 9389.0 , 71929.0
MPI_Allreduce , 8.01432E7 , 39132.421875 , 8779.0 , 143890.0
MPI_Allreduce , 4.684548E7 , 11436.884765625 , 8798.0 , 59946.0
MPI_Allreduce , 2.16004E7 , 21094.140625 , 9376.0 , 71940.0
MPI_Allreduce , 2.2512579E8 , 24427.711588541668 , 9572.0 , 154618.0
MPI_Barrier , 2.52132E9 , 2462226.5625 , 8983.0 , 3043810.0
MPI_Barrier , 2.10695E7 , 20575.68359375 , 11714.0 , 23987.0
MPI_Barrier , 4.3026E7 , 42017.578125 , 23863.0 , 47974.0
MPI_Barrier , 8.76542E7 , 85599.8046875 , 11993.0 , 179910.0
MPI_Barrier , 2.97565E8 , 290590.8203125 , 11987.0 , 562948.0
MPI_Barrier , 1.47632E7 , 14417.1875 , 11973.0 , 59975.0
MPI_Barrier , 8.90104E9 , 8692421.875 , 1062860.0 , 1.63686E7
MPI_Barrier , 2.60197E10 , 2.540986328125E7 , 6691300.0 , 3.41628E8
MPI_Barrier , 9.60922E9 , 9384003.90625 , 32181.0 , 9555270.0
MPI_Barrier , 5.60012E7 , 54688.671875 , 47963.0 , 59978.0
MPI_Bcast , 4.4322E8 , 432832.03125 , 11827.0 , 2265760.0
MPI_Bcast , 7.41116E7 , 24124.869791666668 , 8039.0 , 67434.0
MPI_Comm_dup , 1.44786E7 , 14139.2578125 , 8818.0 , 69562.0
MPI_Comm_split , 1.857909E8 , 60478.80859375 , 10670.0 , 183463.0
MPI_Comm_split , 1.81777E7 , 17751.66015625 , 8102.0 , 26076.0
MPI_Irecv , 8694780.0 , 8490.99609375 , 11964.0 , 72075.0
MPI_Isend , 8.069612E7 , 15760.9609375 , 11167.0 , 132128.0
MPI_Recv , 1.448922229E10 , 228219.85713835686 , 8191.0 , 1.56112E7
MPI_Reduce_scatter , 1.0717201E8 , 20932.033203125 , 10158.0 , 119426.0
MPI_Scan , 9158890.0 , 8944.228515625 , 8943.0 , 59956.0
MPI_Scan , 1.14593E7 , 11190.72265625 , 8997.0 , 59964.0
MPI_Send , 1.0041169128E11 , 2179073.1614583335 , 9395.0 , 2.61047E7
MPI_Type_struct , 4.13074E7 , 13446.419270833334 , 11511.0 , 95597.0
MPI_Type_struct , 2.022522E7 , 9875.595703125 , 11597.0 , 72191.0
amrini_ , 8.52708E10 , 8.3272265625E7 , 8.32524E7 , 8.32918E7
cth , 8.17161E11 , 7.980087890625E8 , 7.75684E8 , 1.11692E9
pvspy_fil , 2.55789E9 , 2497939.453125 , 18678.0 , 3082540.0
pvspy_fin , 9.66523E9 , 9438701.171875 , 32181.0 , 9603250.0
pvspy_scf , 4.305E7 , 42041.015625 , 35717.0 , 47974.0
pvspy_stm , 1.46395E9 , 1429638.671875 , 1447590.0 , 1462540.0
pvspy_viz , 3.69129E10 , 3.604775390625E7 , 1.45885E7 , 3.52905E8
pvspy_viz_sync_data , 2.71537E10 , 2.651728515625E7 , 7806360.0 , 3.42609E8
pvspy_viz_sync_metadata , 8.92826E9 , 8719003.90625 , 1122840.0 , 1.63686E7
pvspy_viz_wait , 2.98045E8 , 291059.5703125 , 11987.0 , 562948.0
