Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.36616E8 , 22235.677083333332 , 8831.0 , 118389.0
MPI_Allgather , 1.27118E9 , 1241386.71875 , 1255640.0 , 1271000.0
MPI_Allreduce , 1.497945E8 , 73141.845703125 , 11267.0 , 194660.0
MPI_Allreduce , 4.12543E7 , 20143.701171875 , 9197.0 , 93518.0
MPI_Allreduce , 3.0289E7 , 14789.55078125 , 8965.0 , 82921.0
MPI_Allreduce , 7.77068E7 , 37942.7734375 , 9379.0 , 119915.0
MPI_Allreduce , 3.006014E7 , 9785.201822916666 , 8784.0 , 71476.0
MPI_Allreduce , 1.96592E7 , 19198.4375 , 9551.0 , 83343.0
MPI_Allreduce , 2.2321909E8 , 24220.821397569445 , 9386.0 , 153945.0
MPI_Barrier , 2.88852E9 , 2820820.3125 , 9065.0 , 2982660.0
MPI_Barrier , 1.97628E7 , 19299.609375 , 11961.0 , 23989.0
MPI_Barrier , 4.27859E7 , 41783.10546875 , 23387.0 , 47974.0
MPI_Barrier , 8.70005E7 , 84961.42578125 , 11993.0 , 203884.0
MPI_Barrier , 3.12217E8 , 304899.4140625 , 9366.0 , 574943.0
MPI_Barrier , 5.36364E7 , 52379.296875 , 23990.0 , 119920.0
MPI_Barrier , 8.93111E9 , 8721787.109375 , 1086370.0 , 1.68569E7
MPI_Barrier , 2.32001E10 , 2.265634765625E7 , 7097480.0 , 3.38298E8
MPI_Barrier , 9.58275E9 , 9358154.296875 , 22173.0 , 9527040.0
MPI_Barrier , 5.00114E7 , 48839.2578125 , 47960.0 , 59971.0
MPI_Bcast , 2.61988E7 , 25584.765625 , 8037.0 , 191579.0
MPI_Bcast , 9842520.0 , 9611.8359375 , 8123.0 , 191721.0
MPI_Bcast , 4.3465E8 , 424462.890625 , 11982.0 , 2181850.0
MPI_Bcast , 7.1096E7 , 34714.84375 , 8017.0 , 82436.0
MPI_Comm_dup , 9685050.0 , 9458.056640625 , 8994.0 , 47977.0
MPI_Comm_split , 1.875828E8 , 61062.109375 , 10399.0 , 179343.0
MPI_Comm_split , 7.14333E7 , 69759.08203125 , 8445.0 , 216110.0
MPI_Irecv , 8840000.0 , 8632.8125 , 11967.0 , 60072.0
MPI_Isend , 7.85453E7 , 15340.87890625 , 11913.0 , 120324.0
MPI_Recv , 1.441213742E10 , 234572.54915364584 , 8152.0 , 1.52572E7
MPI_Reduce_scatter , 1.0738112E8 , 20972.875 , 9885.0 , 155614.0
MPI_Scan , 9756350.0 , 9527.685546875 , 9564.0 , 47945.0
MPI_Scan , 1.06093E7 , 10360.64453125 , 9154.0 , 59898.0
MPI_Send , 1.0014044527E11 , 2173186.746310764 , 9399.0 , 2.63416E7
MPI_Type_struct , 4.14971E7 , 13508.170572916666 , 11392.0 , 83959.0
MPI_Type_struct , 1.12345E7 , 10971.19140625 , 11969.0 , 72157.0
amrini_ , 8.42743E10 , 8.229912109375E7 , 8.22788E7 , 8.23195E7
cth , 8.13146E11 , 7.94087890625E8 , 7.7406E8 , 1.10785E9
pvspy_fil , 3.00412E9 , 2933710.9375 , 11584.0 , 3202340.0
pvspy_fin , 9.63278E9 , 9407011.71875 , 22173.0 , 9579160.0
pvspy_scf , 4.28218E7 , 41818.1640625 , 23988.0 , 47974.0
pvspy_stm , 1.29131E9 , 1261044.921875 , 1270370.0 , 1286630.0
pvspy_viz , 3.41668E10 , 3.3366015625E7 , 1.43899E7 , 3.45495E8
pvspy_viz_sync_data , 2.43337E10 , 2.376337890625E7 , 8202450.0 , 3.39356E8
pvspy_viz_sync_metadata , 8.99693E9 , 8786064.453125 , 1134340.0 , 1.68925E7
pvspy_viz_wait , 3.1254E8 , 305214.84375 , 9366.0 , 574943.0
