%  ./failed/pipe-7-32768   ./failed/pipe-7-32768/extracted_timings-e732831.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  23.6458509574468 ,  22.192821 ,  27.461326 ,  1.33575877986354 
% PVSPY_VIZ_TIMINGS ,  80.0073950851064 ,  3.8e-05 ,  93.091495 ,  14.2935691963946 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,23.094054,92.71267
20,24.186536,87.144596
30,24.072195,87.003463
40,24.148451,86.319266
50,23.098987,83.765873
60,23.366454,57.542284
70,23.63558,84.995626
80,22.603957,86.035411
90,22.762594,86.744192
100,22.673024,85.160494
110,22.640047,83.766962
120,23.790545,82.901907
130,22.584047,84.667422
140,23.983571,83.457127
150,22.620343,84.619855
160,22.727669,86.799949
170,24.099068,82.435544
180,23.270199,84.543947
190,23.332892,82.191611
200,22.297354,83.094063
210,23.509789,81.944465
220,23.343524,83.060211
230,23.798339,80.19398
240,23.2701,79.547018
250,22.27387,83.591021
260,23.320957,79.71237
270,22.554931,82.590852
280,22.192821,80.433546
290,23.454916,79.508143
300,22.451134,82.665957
310,23.444714,79.975162
320,22.370278,82.88889
330,22.543595,82.683141
340,23.310511,81.187653
350,22.782766,79.975127
360,22.933334,80.084884
370,22.835014,82.907688
380,23.235228,78.610515
390,23.868471,78.305843
400,23.305425,57.850427
410,25.842978,54.573086
420,26.148824,91.835199
430,26.762529,90.017932
440,26.791509,93.091495
450,27.461326,89.915985
460,26.373962,67.294679
470,26.186583,3.8e-05
