%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e664841.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  75.57089476 ,  71.397212 ,  81.969355 ,  3.12998632068477 
% PVSPY_VIZ_TIMINGS ,  8.69015306 ,  8.331999 ,  9.073021 ,  0.141670950784197 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.751051,8.745668
20,71.525211,8.881825
30,71.488423,8.890601
40,71.397212,8.80509
50,71.425813,9.073021
60,71.572663,8.718283
70,73.552156,8.874131
80,72.86194,8.697938
90,71.630811,8.840673
100,71.785031,8.636498
110,71.762689,8.709321
120,71.873076,8.546319
130,71.770365,8.901135
140,71.972387,8.775498
150,72.390646,8.721178
160,72.812851,8.737416
170,72.594158,8.668439
180,73.072257,8.800803
190,73.284823,8.754405
200,74.23261,8.892458
210,75.173561,8.719049
220,75.331748,8.693116
230,75.13064,8.720452
240,75.475632,8.848299
250,76.005949,8.754915
260,76.97745,8.716462
270,77.73101,8.634545
280,76.836782,8.930128
290,77.121442,8.688515
300,79.085747,8.50143
310,77.55022,8.689595
320,78.05985,8.582506
330,78.218911,8.667403
340,78.014207,8.657893
350,77.55427,8.649275
360,78.283157,8.606397
370,77.617351,8.596292
380,76.957006,8.621116
390,76.593403,8.606671
400,77.03275,8.641846
410,77.050611,8.331999
420,77.160761,8.6604
430,76.586081,8.581079
440,78.058293,8.548178
450,78.872119,8.479882
460,79.498852,8.710248
470,80.523274,8.373448
480,81.664884,8.59323
490,81.653249,8.494404
500,81.969355,8.53818
