%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e670524.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  74.78808196 ,  71.007865 ,  80.851587 ,  2.88566965537412 
% PVSPY_VIZ_TIMINGS ,  8.68836752 ,  8.404777 ,  8.997767 ,  0.151068904344901 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.199576,8.960652
20,71.1437,8.997767
30,71.386373,8.792431
40,71.471084,8.82289
50,71.007865,8.754674
60,71.113339,8.669619
70,73.052207,8.976838
80,72.070157,8.818244
90,71.061227,8.716486
100,71.203008,8.890737
110,71.219107,8.615928
120,71.359965,8.69087
130,71.251745,8.835043
140,71.417357,8.878443
150,71.925815,8.965956
160,72.319927,8.772993
170,72.108411,8.619772
180,72.409093,8.976422
190,72.535545,8.801182
200,73.459621,8.766648
210,74.220256,8.624429
220,74.387539,8.715662
230,74.249802,8.701194
240,74.61042,8.729632
250,75.083626,8.764122
260,75.944893,8.788353
270,76.619518,8.590626
280,75.816062,8.525794
290,76.05715,8.543927
300,77.97488,8.560293
310,76.467549,8.554564
320,76.996666,8.555031
330,77.18788,8.555201
340,76.958309,8.404777
350,76.479297,8.421671
360,77.286904,8.466685
370,76.659251,8.643978
380,76.066612,8.566378
390,75.745953,8.656811
400,76.238182,8.810953
410,76.286003,8.551381
420,76.410597,8.682602
430,75.979544,8.482212
440,77.460291,8.656741
450,78.059019,8.685973
460,78.411528,8.628848
470,79.331388,8.586144
480,80.421295,8.538202
490,80.426975,8.542344
500,80.851587,8.560253
