%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e747434.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  74.931754 ,  70.710998 ,  80.646789 ,  2.96695574692396 
% PVSPY_VIZ_TIMINGS ,  8.77544582 ,  8.424112 ,  9.40671 ,  0.169189691127033 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.375877,9.40671
20,70.812898,8.839711
30,70.760971,8.802164
40,70.710998,8.823261
50,70.763285,9.323048
60,70.92043,8.791061
70,72.792696,8.905411
80,71.71871,8.851347
90,77.118392,8.87393
100,70.993763,9.036767
110,71.094685,8.909108
120,71.144783,8.859231
130,71.038854,8.970188
140,71.262733,8.803348
150,71.617949,8.864828
160,72.279807,8.85164
170,72.05823,8.815174
180,72.48374,8.837476
190,73.130123,8.780691
200,73.733443,8.726899
210,74.500953,8.773198
220,74.631893,8.718766
230,74.442521,8.813123
240,74.799732,8.513833
250,75.359069,8.809527
260,76.191948,8.680146
270,76.893006,8.693999
280,75.982737,8.804225
290,76.174598,8.758056
300,78.108281,8.759415
310,76.595606,8.837923
320,77.10177,8.869223
330,77.317149,8.753931
340,77.089896,8.63593
350,76.61349,8.602517
360,77.442911,8.656001
370,76.752378,8.741517
380,76.147354,8.740863
390,75.873108,8.68009
400,76.31957,8.662923
410,76.403276,8.69866
420,76.562393,8.630816
430,76.099165,8.720248
440,77.6247,8.722263
450,78.839458,8.616779
460,78.413176,8.603973
470,79.238044,8.424112
480,80.334619,8.566001
490,80.275743,8.664895
500,80.646789,8.547345
