%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e670599.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.71721042 ,  64.681768 ,  82.747694 ,  4.30376052789851 
% PVSPY_VIZ_TIMINGS ,  19.21385852 ,  18.378076 ,  20.784928 ,  0.493825639989119 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,66.926256,19.531823
20,66.158638,19.932281
30,68.187489,19.572241
40,66.236031,19.130367
50,67.065894,18.78178
60,66.755081,18.913915
70,66.500285,19.005558
80,66.497969,18.983845
90,66.722434,19.782505
100,66.014688,18.999747
110,66.584222,18.861855
120,66.28587,18.83547
130,66.120587,19.208625
140,66.519324,18.866731
150,66.309751,18.972037
160,66.165844,19.339595
170,68.332019,18.836472
180,66.625537,18.959184
190,65.610633,18.973837
200,65.728896,18.989742
210,65.602661,18.991677
220,67.372897,18.78125
230,67.698914,19.374957
240,64.681768,18.877346
250,64.984048,18.813674
260,65.554808,18.988965
270,65.31222,18.721429
280,68.430864,19.003825
290,65.326248,18.720546
300,65.831376,19.61394
310,65.11232,19.350566
320,65.74158,18.813297
330,67.078436,18.900894
340,66.131866,18.784521
350,66.308248,18.659114
360,65.608807,18.666715
370,66.513284,19.097484
380,72.565897,20.301681
390,73.568266,19.265186
400,75.066421,19.423263
410,76.231757,20.159472
420,74.110349,20.784928
430,73.400639,20.081783
440,75.389557,18.378076
450,82.747694,19.839433
460,74.654262,19.47066
470,75.283341,19.614139
480,77.270288,19.186593
490,75.847124,19.891076
500,75.087133,19.658826
