%  amr_in-situ-hpctoolkit/pipe-7-08192   amr_in-situ-hpctoolkit/pipe-7-08192/extracted_timings-e692651.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.39715192 ,  64.590252 ,  78.018818 ,  4.06378271984876 
% PVSPY_VIZ_TIMINGS ,  19.19151164 ,  18.583232 ,  20.430152 ,  0.386120524725105 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,66.544395,19.910344
20,66.11248,19.334672
30,66.886068,18.957523
40,66.747752,19.114529
50,67.835456,19.361226
60,66.58272,19.146835
70,66.247017,19.079122
80,66.095121,19.004469
90,66.05955,19.164405
100,65.752877,19.09261
110,66.044116,19.108958
120,66.178579,19.002844
130,66.03056,19.783855
140,65.301473,19.056024
150,65.828582,18.928172
160,65.731988,18.942221
170,68.426315,19.163951
180,67.014006,19.002912
190,65.323858,19.11659
200,65.239375,19.604939
210,64.590252,19.380028
220,66.828094,19.061897
230,67.214915,19.031641
240,65.189252,18.973048
250,65.112216,18.875428
260,65.411718,18.870024
270,66.145412,18.896653
280,65.710608,18.93772
290,64.911103,19.092872
300,66.454454,18.858201
310,65.804792,18.836483
320,65.96772,18.759429
330,65.729879,18.822484
340,66.557827,18.783978
350,66.083101,18.743891
360,65.49197,19.026939
370,66.794795,18.606323
380,70.836546,19.282503
390,73.811468,19.348561
400,74.212735,19.350605
410,75.827542,20.006463
420,73.823981,20.087683
430,72.93647,20.430152
440,75.804043,18.583232
450,78.018818,19.493745
460,75.237348,19.599981
470,75.170869,19.569389
480,77.190166,19.389276
490,75.674314,19.411119
500,75.3329,19.589633
