%  ./pipe-7-08192   ./pipe-7-08192/extracted_timings-e664836.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  70.9272656 ,  64.407446 ,  157.625603 ,  15.0215855292777 
% PVSPY_VIZ_TIMINGS ,  19.03009742 ,  18.345875 ,  21.025514 ,  0.529897314834545 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,65.096525,19.647582
20,65.609062,18.810803
30,66.040506,18.981647
40,66.269474,18.82215
50,66.233965,18.687678
60,66.637147,18.713747
70,66.28761,18.772702
80,66.055355,19.410589
90,65.289808,18.71175
100,65.647092,18.734323
110,66.113866,18.693958
120,65.401505,18.684626
130,65.669153,18.750264
140,66.740565,18.764407
150,66.642202,18.875738
160,64.886712,19.562471
170,68.086231,18.847208
180,66.444133,18.970218
190,65.31671,18.927121
200,65.109774,18.869517
210,65.206608,18.808298
220,119.468009,18.573558
230,67.411866,18.53024
240,64.590633,18.607211
250,65.271428,19.162239
260,64.407446,19.408503
270,66.045026,18.697624
280,65.469711,18.682095
290,65.699961,18.637572
300,65.783302,18.723239
310,65.555606,18.682115
320,65.900146,18.584653
330,65.924823,18.834724
340,65.126404,18.737814
350,66.131421,18.533465
360,66.242676,18.605588
370,66.061631,18.644958
380,70.813224,19.092576
390,72.836093,19.041636
400,74.450805,20.024404
410,75.206072,19.916354
420,73.938012,19.661559
430,73.110678,20.221054
440,75.765569,18.345875
450,78.264158,21.025514
460,157.625603,19.338618
470,75.635798,20.010385
480,77.221544,19.334279
490,75.716623,19.185677
500,75.905009,19.614545
