%  amr_in-situ-hpctoolkit/pipe-7-08192   amr_in-situ-hpctoolkit/pipe-7-08192/extracted_timings-e692650.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  68.38839306 ,  65.094998 ,  78.00925 ,  4.09929547376912 
% PVSPY_VIZ_TIMINGS ,  19.36137844 ,  18.617978 ,  20.705171 ,  0.489443917938414 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,65.975447,20.705171
20,65.960958,19.566519
30,67.057798,19.321132
40,66.475102,19.529029
50,67.461639,20.073538
60,66.536872,19.175423
70,65.289766,19.725078
80,65.404018,18.991614
90,65.483083,19.483636
100,66.197071,19.50166
110,65.563751,19.509361
120,65.886658,19.226638
130,66.008168,20.227606
140,65.407564,18.921953
150,65.21509,18.960888
160,65.672392,19.017544
170,68.767301,19.060763
180,67.233924,19.194716
190,66.030275,19.116776
200,65.365605,19.80462
210,65.094998,19.604034
220,67.78428,18.852203
230,67.436454,19.190328
240,65.297566,18.979746
250,65.200886,18.929866
260,65.531866,18.741532
270,65.86362,19.071821
280,65.14738,18.998683
290,65.197219,18.812242
300,66.603058,18.873258
310,65.941268,18.779592
320,66.009616,18.791145
330,66.001271,18.706783
340,66.154467,18.87638
350,66.408446,19.743936
360,65.468829,19.407089
370,66.648371,18.816279
380,71.718576,19.738063
390,73.236865,19.134366
400,75.034367,19.636077
410,75.654686,20.146993
420,73.883856,19.996218
430,72.819098,20.384034
440,74.756831,18.617978
450,78.00925,19.594711
460,75.285904,20.055963
470,75.714455,19.60316
480,77.365337,19.814226
490,75.531903,19.383101
500,75.626448,19.67545
