%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e727033.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.67693246 ,  37.429236 ,  48.918417 ,  3.9370313638367 
% PVSPY_VIZ_TIMINGS ,  2.64991626 ,  2.431981 ,  3.39014 ,  0.250260956396075 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.429236,2.472856
20,37.554767,2.469254
30,38.484696,2.465104
40,37.4613,2.461764
50,37.430998,2.467242
60,37.584834,2.468154
70,38.826775,2.466893
80,38.221479,2.459786
90,37.690568,2.449084
100,37.902787,2.444789
110,37.857754,2.496625
120,37.939445,2.445142
130,37.886863,2.436424
140,38.253587,2.458481
150,38.349059,2.445069
160,39.163134,2.436439
170,39.011528,2.447697
180,39.355827,2.431981
190,39.652481,2.434955
200,42.81547,2.938083
210,44.667495,2.708552
220,44.259351,2.63887
230,43.978232,2.620283
240,44.31731,2.612965
250,44.740742,2.666913
260,45.047107,2.597292
270,45.192596,2.604464
280,44.324945,2.605111
290,45.114089,2.617298
300,45.402585,2.583351
310,43.939072,2.579715
320,44.444983,2.562827
330,44.757017,2.89202
340,44.245525,2.585375
350,43.510572,2.599449
360,43.954251,2.579541
370,43.362666,2.575385
380,42.817,2.572315
390,42.653387,2.587763
400,42.910735,2.578355
410,44.384905,3.39014
420,48.682122,3.185542
430,47.525093,3.192506
440,48.362447,3.173815
450,48.686177,3.208022
460,48.587988,3.125882
470,48.528987,3.053011
480,48.918417,2.839743
490,48.762869,2.680543
500,48.89537,2.682943
