%  ./pipe-5-00256   ./pipe-5-00256/extracted_timings-e739782.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  42.83886896 ,  37.599678 ,  49.178639 ,  3.81040174804812 
% PVSPY_VIZ_TIMINGS ,  2.66457666 ,  2.429799 ,  3.38691 ,  0.261971020490046 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,37.599678,2.574161
20,37.707013,2.470596
30,37.850022,2.562435
40,37.632967,2.462032
50,38.194508,2.501067
60,37.822863,2.490732
70,39.314947,2.469735
80,38.356674,2.452546
90,38.099158,2.44041
100,38.070676,2.485596
110,37.98235,2.480602
120,38.149925,2.470537
130,38.044728,2.432843
140,38.193406,2.441935
150,38.494865,2.445434
160,39.232038,2.437029
170,39.005395,2.458474
180,40.336386,2.429799
190,40.013769,2.442506
200,43.22321,2.634753
210,45.535207,2.617331
220,44.67214,2.609215
230,44.493998,2.623871
240,44.630486,2.600959
250,45.001946,2.606216
260,45.368102,2.61978
270,45.419974,3.232901
280,44.521242,2.578837
290,45.133092,2.617707
300,45.713062,2.915368
310,44.43037,2.565315
320,44.931505,2.549283
330,45.191145,2.594067
340,44.261718,2.586764
350,43.942665,2.565951
360,44.369114,2.558019
370,43.6808,2.614287
380,43.033959,2.747585
390,43.372922,2.575724
400,43.123172,2.567764
410,44.31311,3.38691
420,47.519326,3.187569
430,47.247905,3.18746
440,48.110523,3.209178
450,48.238313,3.240132
460,47.716853,3.141416
470,48.27381,3.069279
480,48.6551,2.84593
490,48.538672,2.688355
500,49.178639,2.742438
