%  ./failed/pipe-7-65536   ./failed/pipe-7-65536/extracted_timings-e732833.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  14.3983014130435 ,  13.490134 ,  16.955301 ,  0.857453749943105 
% PVSPY_VIZ_TIMINGS ,  91.2600963043478 ,  3.2e-05 ,  105.468815 ,  16.9583126279154 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,14.435522,105.468815
20,14.439837,103.879679
30,14.874905,103.518943
40,13.758828,101.078397
50,14.082809,100.089269
60,14.289039,65.77317
70,13.657621,101.082313
80,15.382502,99.733504
90,16.955301,96.351633
100,15.306303,99.122531
110,13.682446,100.145836
120,14.250604,99.61263
130,13.621725,100.714503
140,13.966721,100.38811
150,13.693142,100.122621
160,13.617313,100.496305
170,15.745786,98.29534
180,14.745669,97.572018
190,13.794124,98.390551
200,13.515725,98.777913
210,13.647254,96.889917
220,14.726613,96.279021
230,16.033155,91.76163
240,13.776744,92.596622
250,13.619695,93.859045
260,14.985955,92.726112
270,13.666243,94.456422
280,13.520066,93.842932
290,13.490134,93.702931
300,14.182895,92.114323
310,13.966028,93.174609
320,13.490562,93.140762
330,14.72866,92.520857
340,13.554218,93.19072
350,14.002803,92.589711
360,13.7406,93.576407
370,14.208032,92.892985
380,14.659685,88.576707
390,14.132321,90.32333
400,14.450239,65.071872
410,16.035494,64.673999
420,16.311593,62.846704
430,15.588138,88.453036
440,14.519888,88.842909
450,15.227185,89.246754
460,14.241743,3.2e-05
