%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e670587.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.42425058 ,  36.094726 ,  49.099748 ,  2.68126611002857 
% PVSPY_VIZ_TIMINGS ,  3.90625972 ,  3.786819 ,  4.723785 ,  0.187542347527822 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,36.959704,3.980273
20,36.284397,3.940531
30,37.254647,3.85892
40,36.202711,3.875241
50,37.146471,3.953441
60,36.53089,3.860882
70,37.19434,3.852247
80,36.47602,3.840338
90,37.144176,3.851077
100,36.307823,3.86872
110,37.597862,3.929351
120,36.348584,3.848166
130,36.402912,3.850821
140,38.53767,3.836879
150,36.479359,3.826838
160,36.701819,3.819279
170,36.094726,3.826704
180,36.23058,3.819461
190,36.222302,4.215529
200,37.023375,3.805839
210,36.292926,3.82465
220,37.033031,3.814859
230,36.400199,4.723785
240,37.166076,3.843297
250,37.155374,3.827633
260,37.311252,3.80128
270,38.180258,3.8099
280,37.191069,3.802756
290,37.706191,3.815311
300,38.072592,3.808761
310,38.593049,3.812653
320,38.18908,4.660263
330,38.95476,3.807972
340,38.758096,3.931702
350,39.089308,3.799104
360,39.291612,3.808268
370,39.022725,3.819518
380,39.528515,3.786819
390,40.779766,3.871882
400,39.232082,3.870529
410,39.939126,3.80905
420,39.160865,3.868802
430,38.879213,3.817719
440,39.424005,3.821251
450,40.66157,3.851885
460,39.740397,3.866697
470,43.144764,4.040999
480,49.099748,4.088358
490,46.245948,4.10044
500,45.828564,4.146306
