%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e670585.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  38.30497084 ,  35.961631 ,  49.446658 ,  2.74981845351157 
% PVSPY_VIZ_TIMINGS ,  3.939569 ,  3.808621 ,  4.714701 ,  0.174465720315786 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,36.268836,3.947177
20,37.339413,4.03105
30,37.301289,3.929799
40,36.141562,3.950591
50,37.300176,3.899827
60,36.278824,3.896171
70,37.314032,3.917186
80,36.099549,3.920908
90,37.445049,3.941109
100,36.330179,3.951756
110,36.538139,3.929367
120,36.246038,3.929213
130,36.363233,3.902815
140,37.997732,4.714701
150,36.326719,3.86823
160,36.691904,3.912737
170,35.961631,3.912249
180,36.389068,3.884358
190,36.000077,3.834867
200,36.00083,3.808621
210,36.058133,3.84497
220,36.135701,3.854768
230,36.171356,3.851149
240,37.319947,3.902779
250,37.008797,3.856824
260,37.897082,3.878563
270,37.061222,3.970467
280,37.132801,3.818267
290,37.743952,3.838893
300,37.987208,3.860861
310,38.113528,3.934246
320,37.960035,3.84259
330,38.978087,3.826844
340,38.534308,3.841474
350,39.78712,3.92001
360,39.099517,3.837471
370,38.93646,3.858115
380,39.468295,3.84697
390,39.87197,3.888251
400,39.923582,3.881196
410,39.84625,4.687839
420,39.278071,3.858526
430,39.552649,3.898011
440,39.360075,3.836927
450,39.480374,3.895016
460,39.5681,3.933559
470,43.146193,4.011075
480,49.446658,4.131008
490,45.745632,4.148375
500,46.301159,4.140674
