%  ./pipe-5-01024   ./pipe-5-01024/extracted_timings-e04.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  12.83296026 ,  11.349413 ,  14.058504 ,  0.915011248542898 
% PVSPY_VIZ_TIMINGS ,  15.46235318 ,  14.109029 ,  17.242558 ,  1.0138542784556 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,11.349413,17.101717
20,11.357752,17.242558
30,11.727604,16.666511
40,11.465004,17.00462
50,11.483737,16.989082
60,11.632442,16.868321
70,12.158719,16.310694
80,11.736645,16.672713
90,11.507529,16.807059
100,11.582277,16.949078
110,11.580775,16.879714
120,11.800424,16.682441
130,11.63887,16.727725
140,11.706819,16.719546
150,11.865366,16.56469
160,12.09424,16.198925
170,12.157723,16.054175
180,12.354808,15.845875
190,12.430672,15.861042
200,12.667224,15.681492
210,12.861838,15.46163
220,12.839933,15.27822
230,12.801543,15.409408
240,12.937658,15.235985
250,13.023064,15.256674
260,13.253714,15.187612
270,13.564814,14.652613
280,13.25467,14.976569
290,13.277439,14.907927
300,13.792274,14.396466
310,13.440706,14.732139
320,13.713629,14.497323
330,14.003222,14.119056
340,13.695766,14.574167
350,13.556906,14.577256
360,14.016055,14.109029
370,13.723401,14.485237
380,13.47991,14.673942
390,13.382956,14.741089
400,13.469655,14.735918
410,13.542929,14.667097
420,13.615167,14.665947
430,13.45152,14.624109
440,13.820719,14.329371
450,13.568747,14.693112
460,13.4541,14.832963
470,13.742876,14.704478
480,14.058504,14.286735
490,14.038491,14.223902
500,13.967764,14.253707
