Function  , sum  , mean  , min  , max  
MPI_Allgather , 5.66175E8 , 55290.52734375 , 9572.0 , 191638.0
MPI_Allgather , 9.99269E9 , 4879243.1640625 , 8480.0 , 5208810.0
MPI_Allreduce , 6.35586E8 , 155172.36328125 , 11922.0 , 346453.0
MPI_Allreduce , 1.368396E8 , 33408.10546875 , 9608.0 , 107942.0
MPI_Allreduce , 2.718354E8 , 66366.064453125 , 11439.0 , 203797.0
MPI_Allreduce , 1.00311E8 , 48979.98046875 , 9611.0 , 155791.0
MPI_Allreduce , 7.32439E7 , 35763.623046875 , 10971.0 , 119833.0
MPI_Allreduce , 7.249415E8 , 70795.068359375 , 9723.0 , 311488.0
MPI_Barrier , 8.73138E7 , 42633.69140625 , 23925.0 , 48267.0
MPI_Barrier , 2.17862E8 , 106377.9296875 , 11993.0 , 227897.0
MPI_Barrier , 2.67343E8 , 130538.57421875 , 8349.0 , 275893.0
MPI_Barrier , 5.3311E7 , 26030.76171875 , 8374.0 , 95933.0
MPI_Barrier , 8.32423E9 , 4064565.4296875 , 688499.0 , 7360180.0
MPI_Barrier , 7.33491E10 , 3.5814990234375E7 , 8498430.0 , 1.29359E8
MPI_Barrier , 3.47148E10 , 1.69505859375E7 , 44896.0 , 1.80995E7
MPI_Barrier , 1.10319E8 , 53866.69921875 , 8006.0 , 59980.0
MPI_Bcast , 1.06046E9 , 517802.734375 , 11978.0 , 3164830.0
MPI_Bcast , 2.877426E8 , 35124.8291015625 , 10592.0 , 79505.0
MPI_Comm_split , 2.92755E8 , 71473.388671875 , 10222.0 , 285434.0
MPI_Isend , 1.042896E8 , 25461.328125 , 11901.0 , 155196.0
MPI_Recv , 8.49078048E10 , 829177.78125 , 9161.0 , 4.85304E7
MPI_Reduce_scatter , 3.257113E8 , 53012.906901041664 , 9865.0 , 203766.0
MPI_Send , 4.822092788E11 , 5351221.577592329 , 9615.0 , 6.13621E7
MPI_Type_struct , 7.08546E7 , 34596.97265625 , 11905.0 , 131341.0
amrini_ , 3.16935E11 , 1.5475341796875E8 , 1.5473E8 , 1.54778E8
cth , 4.44087E12 , 2.1683935546875E9 , 2.11804E9 , 2.26628E9
pvspy_fil , 7.59994E7 , 37109.08203125 , 11623.0 , 72012.0
pvspy_fin , 3.48251E10 , 1.7004443359375E7 , 44896.0 , 1.81595E7
pvspy_scf , 8.73618E7 , 42657.12890625 , 35715.0 , 48267.0
pvspy_stm , 1.00335E10 , 4899169.921875 , 8480.0 , 5228980.0
pvspy_viz , 8.55622E10 , 4.177841796875E7 , 1.31264E7 , 1.37437E8
pvspy_viz_sync_data , 7.56036E10 , 3.69158203125E7 , 9619840.0 , 1.30409E8
pvspy_viz_sync_metadata , 8.40748E9 , 4105214.84375 , 724489.0 , 7369020.0
pvspy_viz_wait , 2.6822E8 , 130966.796875 , 8363.0 , 275893.0
