Function  , sum  , mean  , min  , max  
MPI_Allgather , 3.504825E7 , 22817.87109375 , 8870.0 , 130251.0
MPI_Barrier , 1.1475659827E11 , 5747025.153745994 , 8244.0 , 6.93591E7
MPI_Barrier , 4.9911E9 , 9748242.1875 , 8356230.0 , 1.17378E7
MPI_Bcast , 3.7490582E8 , 66567.08451704546 , 8018.0 , 1713100.0
MPI_Bcast , 2.73505E9 , 5341894.53125 , 68733.0 , 1.50092E7
MPI_Bcast , 3.41374E7 , 66674.609375 , 35152.0 , 1754460.0
MPI_Finalize , 1.90266E8 , 371613.28125 , 11838.0 , 707998.0
MPI_Isend , 1.852762E7 , 18093.37890625 , 11216.0 , 119396.0
MPI_Recv , 1.463322839E10 , 529268.966652199 , 9640.0 , 3.08362E7
MPI_Reduce_scatter , 1.49294E7 , 29158.984375 , 8810.0 , 106700.0
MPI_Send , 7.53621449E10 , 3423062.5408793604 , 8516.0 , 3.62903E7
MPI_Type_commit , 4.412419E8 , 26931.268310546875 , 10435.0 , 226891.0
MPI_Type_commit , 6.187145E7 , 24168.53515625 , 11731.0 , 143110.0
MPI_Type_struct , 1.31619E7 , 25706.8359375 , 11904.0 , 119666.0
amrini_ , 5.92801E10 , 1.157814453125E8 , 1.15761E8 , 1.15797E8
cth , 7.0734E11 , 1.3815234375E9 , 1.38072E9 , 1.38295E9
pvspy_fil , 2.88798E10 , 5.6405859375E7 , 5.44416E7 , 6.25017E7
pvspy_stb , 2.5591E7 , 49982.421875 , 10177.0 , 147674.0
spy_file_out , 6.19058E9 , 1.20909765625E7 , 1.09208E7 , 1.3224E7
