%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e743627.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  75.1877577 ,  70.844202 ,  82.125346 ,  3.12309974038025 
% PVSPY_VIZ_TIMINGS ,  3.53622842 ,  3.269652 ,  4.196572 ,  0.237156213290501 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,70.876212,3.677445
20,71.846488,3.678101
30,71.320865,3.775059
40,71.327025,3.690487
50,71.079773,3.691935
60,71.512298,3.69487
70,73.44785,4.190658
80,71.78214,3.886452
90,70.844202,4.196572
100,71.408773,4.050208
110,71.22072,4.131988
120,71.450362,3.517294
130,71.355987,3.511343
140,71.567029,3.48149
150,71.852841,3.479707
160,72.446401,3.457865
170,72.159575,3.463538
180,72.672648,3.516555
190,72.921961,3.467491
200,73.848211,3.420847
210,74.792463,3.468147
220,74.967859,3.430413
230,74.826278,3.683064
240,75.070331,4.040105
250,75.670257,3.471204
260,76.547437,3.57786
270,77.26399,3.453812
280,76.467039,3.423811
290,76.705986,3.464272
300,78.50346,3.431501
310,77.073342,3.359301
320,77.625397,3.38743
330,77.910041,3.420818
340,77.572462,3.415086
350,77.197923,3.415687
360,77.903009,3.410119
370,77.273885,3.432211
380,76.59155,3.421937
390,76.173955,3.40952
400,76.826453,3.424505
410,76.7306,3.398891
420,76.912915,3.352218
430,76.729336,3.382382
440,77.77712,3.326738
450,78.477757,3.346808
460,78.937618,3.318392
470,79.921967,3.303073
480,80.887714,3.269652
490,80.983034,3.320607
500,82.125346,3.271952
