%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e739781.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  75.46383502 ,  71.322168 ,  81.273156 ,  2.93563545819336 
% PVSPY_VIZ_TIMINGS ,  3.46636272 ,  3.269616 ,  4.058945 ,  0.139711212062457 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,71.795437,3.671432
20,72.354486,3.654264
30,71.33881,3.674235
40,71.693855,3.64951
50,71.322168,3.674661
60,72.292375,3.649499
70,73.431658,3.642433
80,72.725749,3.466067
90,72.129736,3.463118
100,72.104534,3.493793
110,71.578411,3.486534
120,72.022087,3.445295
130,72.106489,3.467229
140,71.938317,3.490112
150,72.691364,4.058945
160,72.572314,3.436111
170,72.304207,3.44957
180,72.928425,3.433192
190,73.117089,3.439172
200,74.036342,3.422222
210,74.899034,3.409813
220,75.114063,3.412633
230,74.967008,3.57599
240,75.330224,3.577719
250,75.800141,3.383601
260,76.72373,3.425401
270,77.452928,3.423721
280,76.606585,3.419789
290,76.73523,3.409682
300,78.573087,3.41192
310,77.500305,3.408333
320,77.701791,3.342692
330,78.67829,3.374351
340,78.619067,3.373851
350,77.242836,3.41594
360,78.012722,3.423706
370,77.379267,3.387076
380,76.786431,3.395483
390,76.377736,3.428585
400,76.838738,3.370545
410,76.878518,3.523348
420,77.052535,3.32159
430,76.559673,3.351907
440,77.996333,3.449313
450,78.700898,3.36349
460,79.019358,3.65517
470,79.910041,3.291385
480,81.031174,3.270547
490,80.946999,3.283545
500,81.273156,3.269616
