%  ./pipe-5-00128   ./pipe-5-00128/extracted_timings-e727032.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  75.03475912 ,  70.77428 ,  81.133673 ,  3.14840893347856 
% PVSPY_VIZ_TIMINGS ,  3.66250524 ,  3.260837 ,  14.341294 ,  1.54474594061892 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,70.77428,3.725879
20,70.956551,3.656702
30,71.155799,3.683053
40,70.794185,3.653907
50,70.926873,3.675814
60,71.009547,3.653076
70,73.133554,3.586596
80,71.856274,3.468476
90,70.907964,3.481825
100,71.129963,3.48956
110,71.16643,3.482226
120,71.304722,3.46056
130,71.157711,3.472418
140,71.229149,3.46693
150,71.583306,3.461537
160,72.299584,3.466968
170,72.132787,3.472902
180,72.417751,3.460884
190,72.695419,3.452803
200,73.628787,3.400887
210,74.599984,3.428645
220,75.70491,3.428602
230,74.729214,3.423219
240,74.946145,3.42272
250,75.518657,3.412697
260,76.373577,3.406078
270,78.077891,3.397668
280,77.010083,3.390603
290,76.478807,3.387168
300,78.362719,3.388543
310,76.945102,3.352905
320,77.413105,3.365036
330,77.738041,3.40326
340,77.365534,3.369498
350,76.902469,3.414596
360,77.501695,3.406753
370,77.551659,3.392124
380,76.438503,3.370975
390,76.052805,3.405505
400,76.506131,3.476594
410,76.397826,3.406718
420,77.483608,3.540249
430,76.199617,3.348299
440,77.738456,14.341294
450,78.30132,3.346791
460,78.714178,3.311897
470,79.685449,3.299324
480,80.844713,3.292469
490,80.761449,3.261192
500,81.133673,3.260837
