%  ./pipe-6-08192   ./pipe-6-08192/extracted_timings-e670592.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  13.7329972 ,  11.960569 ,  31.784774 ,  3.282453461234 
% PVSPY_VIZ_TIMINGS ,  2.33646176 ,  1.862909 ,  8.770453 ,  1.11920666886728 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,12.861456,2.080985
20,13.727291,2.265212
30,12.701235,2.697963
40,13.78411,2.963613
50,12.815592,2.252824
60,12.647235,3.212702
70,12.511587,2.085785
80,12.672851,2.057161
90,12.636147,2.072356
100,12.476817,2.066903
110,12.260234,3.003166
120,12.791955,2.07855
130,12.750226,2.385734
140,31.784774,5.760959
150,16.734645,1.927205
160,11.960569,8.770453
170,22.259173,1.900685
180,11.990234,2.045855
190,12.893792,1.895143
200,11.983358,1.902763
210,12.074774,1.937227
220,13.524734,1.874909
230,12.058253,1.913324
240,12.732484,1.887308
250,12.256364,1.887879
260,12.296927,1.901795
270,12.306536,1.960637
280,12.261594,1.89304
290,13.247963,1.940289
300,12.538627,1.933681
310,12.534331,1.876485
320,12.289915,1.875877
330,12.630142,1.914678
340,12.471488,2.318888
350,12.660886,1.884594
360,12.735827,1.862909
370,12.469779,1.892677
380,12.726236,1.883443
390,13.010533,2.991409
400,12.680144,2.455364
410,13.085634,2.927999
420,12.698671,1.903431
430,12.400528,2.573995
440,13.131705,1.950525
450,12.887215,1.868055
460,13.953225,2.319
470,17.916835,1.959246
480,17.904964,1.977384
490,18.040304,1.929706
500,16.879961,1.901317
