%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e732911.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  43.79912926 ,  41.822753 ,  54.501351 ,  2.50928797952992 
% PVSPY_VIZ_TIMINGS ,  7.289732 ,  7.098213 ,  7.648262 ,  0.12974110213083 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,42.233579,7.381104
20,42.907608,7.336566
30,41.943343,7.435418
40,41.822753,7.375853
50,42.75397,7.36633
60,42.829705,7.310696
70,41.909654,7.262814
80,42.969068,7.373484
90,42.691026,7.295504
100,41.872042,7.373745
110,41.981496,7.357278
120,41.88435,7.342745
130,42.08617,7.2929
140,45.42046,7.502867
150,42.648178,7.423226
160,41.905835,7.532748
170,42.644618,7.389145
180,42.90445,7.408509
190,41.902557,7.348769
200,41.824069,7.623447
210,42.05196,7.381525
220,41.930135,7.329292
230,42.136184,7.347712
240,42.935334,7.225122
250,42.906981,7.119146
260,43.062365,7.111086
270,42.900675,7.174715
280,42.88325,7.286791
290,43.858103,7.259238
300,43.596836,7.153856
310,43.694411,7.163464
320,44.15823,7.210233
330,45.448523,7.19167
340,43.730884,7.168862
350,43.990286,7.098213
360,43.705544,7.200744
370,43.430749,7.104475
380,44.055624,7.27123
390,44.610828,7.119661
400,44.013627,7.226694
410,44.687416,7.18989
420,44.068629,7.122632
430,43.699612,7.112408
440,44.306047,7.257251
450,45.127479,7.148773
460,44.954278,7.235477
470,48.573372,7.648262
480,54.501351,7.311627
490,51.276432,7.247527
500,50.526387,7.335876
