%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e727019.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  43.6940538 ,  41.572174 ,  54.210939 ,  2.51221402291522 
% PVSPY_VIZ_TIMINGS ,  9.34609506 ,  7.904271 ,  10.464483 ,  0.466950140239108 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.284957,9.348599
20,42.447507,9.501614
30,41.590501,8.125753
40,42.250337,9.579793
50,41.572174,9.580759
60,41.822255,9.426255
70,42.178333,9.377495
80,42.183275,9.430948
90,41.861124,9.479623
100,41.81495,9.728971
110,41.674234,9.428653
120,41.851381,9.465668
130,42.663207,9.62726
140,44.768831,9.517376
150,42.426838,9.216399
160,41.755064,9.461788
170,42.459189,9.771322
180,49.020982,9.981491
190,42.282199,9.661033
200,41.858653,8.342895
210,41.942812,9.931852
220,41.823477,9.260889
230,41.88951,10.431413
240,42.798941,9.261012
250,42.804693,9.741546
260,42.973066,9.157656
270,42.893173,9.19125
280,43.124849,9.235136
290,43.217386,9.199089
300,43.478725,9.245629
310,44.434264,9.179153
320,43.349055,9.269736
330,43.956981,9.160433
340,44.011199,9.170004
350,43.5884,9.169553
360,43.552911,9.270828
370,43.123712,9.147628
380,43.803142,10.457748
390,44.366444,9.140732
400,43.750723,9.148542
410,44.484893,9.119793
420,43.872242,8.951569
430,43.504796,9.048416
440,44.198002,9.222079
450,44.592301,9.197757
460,44.718514,9.111235
470,48.305808,10.464483
480,54.210939,9.235895
490,49.886326,9.225731
500,50.279415,7.904271
