%  ./pipe-6-02048   ./pipe-6-02048/extracted_timings-e739772.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  43.3340944 ,  41.470728 ,  53.082338 ,  2.3323796572108 
% PVSPY_VIZ_TIMINGS ,  7.3016782 ,  7.080454 ,  7.669557 ,  0.101107565005527 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,43.086096,7.426404
20,41.578837,7.338741
30,42.105508,7.357488
40,42.095625,7.358018
50,41.622553,7.34404
60,42.49558,7.356115
70,41.745036,7.383616
80,41.74013,7.408191
90,42.415942,7.360907
100,42.164636,7.35775
110,41.673855,7.357745
120,41.83912,7.350994
130,41.808062,7.395445
140,43.576234,7.459896
150,42.455775,7.334873
160,41.496319,7.347274
170,41.470728,7.374371
180,41.615839,7.411189
190,41.534227,7.365627
200,41.528467,7.378191
210,41.684466,7.349564
220,41.610451,7.389712
230,41.717973,7.308293
240,42.659482,7.28449
250,42.869763,7.254385
260,42.699103,7.218351
270,42.782701,7.130084
280,42.763935,7.239773
290,43.106459,7.229634
300,43.291398,7.214659
310,43.332981,7.176702
320,43.23931,7.278463
330,43.655053,7.154018
340,43.396447,7.238051
350,43.397912,7.1783
360,43.292728,7.265309
370,43.009035,7.186723
380,43.588292,7.277551
390,44.11124,7.174387
400,43.613439,7.248514
410,44.24179,7.178757
420,43.671729,7.270724
430,43.335179,7.080454
440,43.99557,7.235188
450,45.58582,7.199947
460,44.908444,7.229722
470,48.2176,7.669557
480,53.082338,7.305581
490,49.981382,7.320535
500,49.814131,7.329607
