Function  , sum  , mean  , min  , max  
MPI_Allgather , 1.9110935E9 , 58321.94519042969 , 8060.0 , 729838.0
MPI_Barrier , 8.713737231E11 , 5188725.008931974 , 8260.0 , 1.06781E8
MPI_Barrier , 4.48441E11 , 1.09482666015625E8 , 1.00071E8 , 1.15957E8
MPI_Bcast , 3.9957871E9 , 88684.90545099432 , 8184.0 , 529674.0
MPI_Bcast , 2.01139E10 , 4910620.1171875 , 8778.0 , 1.55994E7
MPI_Bcast , 1.7391626E9 , 32661.55724158654 , 8027.0 , 227711.0
MPI_Finalize , 1.61347E9 , 393913.57421875 , 21914.0 , 740000.0
MPI_Isend , 1.652509E8 , 20172.22900390625 , 10309.0 , 143216.0
MPI_Recv , 1.060479766E11 , 488502.25070017687 , 8241.0 , 3.24876E7
MPI_Reduce_scatter , 5.2872006E9 , 258164.091796875 , 9770.0 , 867094.0
MPI_Send , 6.152271788E11 , 3663462.1451028963 , 8475.0 , 3.53297E7
MPI_Type_commit , 3.2754276E9 , 26655.498046875 , 9359.0 , 262791.0
MPI_Type_commit , 5.591288E8 , 22751.009114583332 , 11774.0 , 179703.0
MPI_Type_struct , 1.1093E8 , 27082.51953125 , 11764.0 , 131553.0
amrini_ , 4.5783E11 , 1.1177490234375E8 , 1.11752E8 , 1.11803E8
cth , 5.95832E12 , 1.45466796875E9 , 1.45386E9 , 1.45827E9
initvtkCoProcessorPython , 1.27302E8 , 31079.58984375 , 83950.0 , 8171810.0
pvspy_fil , 6.1633E11 , 1.5047119140625E8 , 1.50405E8 , 1.50755E8
pvspy_stb , 2.27763E8 , 55606.201171875 , 8491.0 , 162739.0
spy_file_out , 4.55444E11 , 1.111923828125E8 , 1.06346E8 , 1.1781E8
