Function  , sum  , mean  , min  , max  
MPI_Allgather , 3.10873E8 , 1214347.65625 , 1291320.0 , 1306870.0
MPI_Allreduce , 1.186E7 , 46328.125 , 11412.0 , 107452.0
MPI_Barrier , 1.06847E7 , 41737.109375 , 35672.0 , 47974.0
MPI_Barrier , 2.19381E7 , 85695.703125 , 11993.0 , 191909.0
MPI_Barrier , 9.8332E8 , 3841093.75 , 10158.0 , 8490870.0
MPI_Barrier , 1.16562E9 , 4553203.125 , 708427.0 , 8020960.0
MPI_Barrier , 5.8571E9 , 2.2879296875E7 , 3971050.0 , 6.2975E7
MPI_Barrier , 2.24189E9 , 8757382.8125 , 140719.0 , 9335250.0
MPI_Barrier , 1.21973E7 , 47645.703125 , 47963.0 , 59978.0
MPI_Bcast , 5.06692E7 , 197926.5625 , 11989.0 , 5972610.0
MPI_Bcast , 1.05743E7 , 41305.859375 , 23491.0 , 55457.0
MPI_Comm_split , 2.13814E7 , 83521.09375 , 8029.0 , 209201.0
MPI_Isend , 7396140.0 , 28891.171875 , 11931.0 , 119542.0
MPI_Recv , 1.119857113E10 , 972098.1883680555 , 8584.0 , 3.99477E7
MPI_Send , 5.803281466E10 , 5667267.056640625 , 10795.0 , 5.5175E7
MPI_Type_struct , 8054180.0 , 31461.640625 , 11920.0 , 95576.0
amrini_ , 4.58688E10 , 1.79175E8 , 1.79152E8 , 1.79197E8
cth , 6.11379E11 , 2.38819921875E9 , 2.36409E9 , 2.4232E9
pvspy_fil , 2.87292E7 , 112223.4375 , 9738.0 , 227916.0
pvspy_fin , 2.2541E9 , 8805078.125 , 140719.0 , 9395180.0
pvspy_scf , 1.06967E7 , 41783.984375 , 35672.0 , 47974.0
pvspy_stm , 3.14998E8 , 1230460.9375 , 1303650.0 , 1322560.0
pvspy_viz , 8.36633E9 , 3.26809765625E7 , 1.63019E7 , 6.73783E7
pvspy_viz_sync_data , 6.13779E9 , 2.39757421875E7 , 5048130.0 , 6.40293E7
pvspy_viz_sync_metadata , 1.17195E9 , 4577929.6875 , 732463.0 , 8056950.0
pvspy_viz_wait , 9.83488E8 , 3841750.0 , 20788.0 , 8490870.0
