%  ./pipe-6-01024   ./pipe-6-01024/extracted_timings-e732839.csv 
%
% Summary Statistics:
% operation,  mean,  min,  max, std
% -------------------------------------------------------------------
% CTH_TIMINGS       ,  90.687977 ,  88.29347 ,  96.72952 ,  2.15451998246845 
% PVSPY_VIZ_TIMINGS ,  9.39095586 ,  9.088591 ,  9.669187 ,  0.161691096521758 
% -------------------------------------------------------------------
"cycle","cth","viz"
10,91.794698,9.646896
20,88.989258,9.666302
30,89.440714,9.308684
40,88.364301,9.637125
50,89.197742,9.551897
60,88.431513,9.474698
70,88.704172,9.408489
80,88.323978,9.40876
90,88.395691,9.330087
100,89.112519,9.319533
110,88.29347,9.180064
120,88.471355,9.594345
130,88.395646,9.565172
140,91.936297,9.669187
150,89.843859,9.25943
160,88.999497,9.319523
170,88.959542,9.263251
180,89.177093,9.445792
190,88.938303,9.652678
200,88.934593,9.374879
210,89.078184,9.270525
220,89.145521,9.47658
230,88.959898,9.392002
240,89.873796,9.231673
250,89.930316,9.112082
260,90.240422,9.237736
270,89.770416,9.483104
280,89.838894,9.443061
290,90.754278,9.490407
300,90.498575,9.18808
310,91.063508,9.373766
320,91.193865,9.31547
330,92.216669,9.547754
340,90.568388,9.287677
350,91.302382,9.599397
360,91.890449,9.314654
370,90.683547,9.24645
380,91.558116,9.143306
390,93.124538,9.517897
400,91.358542,9.526578
410,93.067552,9.409383
420,91.469572,9.42579
430,90.766988,9.237131
440,92.569693,9.584319
450,93.626729,9.11069
460,94.400291,9.088591
470,96.72952,9.556524
480,96.667967,9.364436
490,95.129021,9.191345
500,94.216972,9.304593
