Function  , sum  , mean  , min  , max  
MPI_Barrier , 4.16214433E10 , 1.0489275025201613E7 , 11897.0 , 1.11176E8
MPI_Barrier , 8.82748E8 , 6896468.75 , 4864360.0 , 7678080.0
MPI_Bcast , 4.18666E7 , 327082.8125 , 273546.0 , 358020.0
MPI_Bcast , 2.82616E8 , 2207937.5 , 119766.0 , 1.17017E7
MPI_Bcast , 1.7347315E8 , 104250.69110576923 , 21974.0 , 1331600.0
MPI_Finalize , 4.6511E7 , 363367.1875 , 11963.0 , 704490.0
MPI_Recv , 7.28620624E9 , 1626385.3214285714 , 11800.0 , 1.24178E8
MPI_Send , 4.52105849E10 , 9811324.848090278 , 11947.0 , 1.42675E8
MPI_Type_commit , 1.4638088E8 , 71475.0390625 , 11930.0 , 358889.0
MPI_Type_commit , 1.297927E7 , 50700.2734375 , 11942.0 , 167422.0
amrini_ , 3.69032E10 , 2.8830625E8 , 2.88285E8 , 2.88337E8
cth , 5.338E11 , 4.1703125E9 , 4.16871E9 , 4.17215E9
initvtkCoProcessorPython , 5955400.0 , 46526.5625 , 2771960.0 , 3183440.0
pvspy_fil , 7.19987E9 , 5.6248984375E7 , 5.46031E7 , 5.9814E7
pvspy_stb , 2.18538E7 , 170732.8125 , 34930.0 , 538432.0
spy_file_out , 1.45234E9 , 1.134640625E7 , 9898440.0 , 1.18414E7
